time,R_eff
100000000.0,1.5013969450624105
200000000.0,2.131413995707353
300000000.0,2.163927656675333
400000000.0,2.1835279606428277
500000000.0,2.196645982595177
600000000.0,2.207894442131046
700000000.0,2.2154506051936096
800000000.0,2.2215049284464192
900000000.0,2.228166546617015
1000000000.0,2.2321174921095537
1100000000.0,2.236534754485394
1200000000.0,2.2401024105532836
1300000000.0,2.243048872861648
1400000000.0,2.2467560469959666
1500000000.0,2.248493093889559
1600000000.0,2.2505328879884026
1700000000.0,2.2540367588263353
1800000000.0,2.2562430350047773
1900000000.0,2.2571462006604124
2000000000.0,2.2595183774531877
2100000000.0,2.2618537031127564
2200000000.0,2.2634591681377723
2300000000.0,2.265754844586091
2400000000.0,2.267299159807467
2500000000.0,2.268753121979969
2600000000.0,2.272244872605543
2700000000.0,2.273970073436398
2800000000.0,2.274886636184249
2900000000.0,2.2772105331949772
3000000000.0,2.279063462520398
3100000000.0,2.2815548805239225
3200000000.0,2.283042896774844
3300000000.0,2.2844159740616674
3400000000.0,2.286588921622501
3500000000.0,2.2896060228865496
3600000000.0,2.2922746544626222
3700000000.0,2.2934929792223056
3800000000.0,2.2945788487689227
3900000000.0,2.296405407620514
4000000000.0,2.298979929990702
4100000000.0,2.301636873457456
4200000000.0,2.3039633982132774
4300000000.0,2.305563842319951
4400000000.0,2.3064773621834025
4500000000.0,2.308749865704581
4600000000.0,2.3117781420719514
4700000000.0,2.3142923334442567
4800000000.0,2.315949837859449
4900000000.0,2.317016819561593
5000000000.0,2.3191258867123308
5100000000.0,2.3216949342446065
5200000000.0,2.323885478153263
5300000000.0,2.326605088379039
5400000000.0,2.3301366078730217
5500000000.0,2.3323413387926406
5600000000.0,2.3349816259064897
5700000000.0,2.339219419652211
5800000000.0,2.3437689795285994
5900000000.0,2.3484335461163606
6000000000.0,2.3519419627989344
6100000000.0,2.3558980792264483
6200000000.0,2.3611352089143893
6300000000.0,2.3660571773184698
6400000000.0,2.371857428805532
6500000000.0,2.3774687943153046
6600000000.0,2.3835516550296245
6700000000.0,2.3903337686550583
6800000000.0,2.396908743236508
6900000000.0,2.403794050674245
7000000000.0,2.4117142001350347
7100000000.0,2.4197950777283426
7200000000.0,2.4288164991264707
7300000000.0,2.4389362752951786
7400000000.0,2.4487098017828988
7500000000.0,2.459649004358597
7600000000.0,2.4694670367474236
7700000000.0,2.480380362165333
7800000000.0,2.4931530789607623
7900000000.0,2.505854224694855
8000000000.0,2.519749131009822
8100000000.0,2.534529710012012
8200000000.0,2.5496587794787167
8300000000.0,2.5649949843021242
8400000000.0,2.57962522535153
8500000000.0,2.596280112051954
8600000000.0,2.61475794890181
8700000000.0,2.6333899706868737
8800000000.0,2.6528951123486397
8900000000.0,2.673009526813536
9000000000.0,2.693938617446584
9100000000.0,2.7154706026818274
9200000000.0,2.7365743305088612
9300000000.0,2.759192420088981
9400000000.0,2.784082029370829
9500000000.0,2.8092939817249043
9600000000.0,2.835170168123573
9700000000.0,2.861929924413076
9800000000.0,2.8901280082887797
9900000000.0,2.9187281140288484
10000000000.0,2.947588485981059
10100000000.0,2.97589756021638
10200000000.0,3.006777853642021
10300000000.0,3.040643144550587
10400000000.0,3.074341999569745
10500000000.0,3.1085966031545587
10600000000.0,3.1434343256691566
10700000000.0,3.1797866077733437
10800000000.0,3.2178425970345947
10900000000.0,3.2560704837672856
11000000000.0,3.293264272998313
11100000000.0,3.332323341239411
11200000000.0,3.3752556651238907
11300000000.0,3.419130038325663
11400000000.0,3.4633874951650214
11500000000.0,3.508479040752029
11600000000.0,3.554468918401346
11700000000.0,3.602076160254341
11800000000.0,3.650532294269246
11900000000.0,3.6977251422902273
12000000000.0,3.7478738130771596
12100000000.0,3.801790506208453
12200000000.0,3.85530172596001
12300000000.0,3.9106425843661663
12400000000.0,3.9673873346097084
12500000000.0,4.024619460714735
12600000000.0,4.084584832657867
12700000000.0,4.14587436743422
12800000000.0,4.207028532771216
12900000000.0,4.266339389537127
13000000000.0,4.329022686770016
13100000000.0,4.397195804925127
13200000000.0,4.465760313195407
13300000000.0,4.536491476624111
13400000000.0,4.608764466757121
13500000000.0,4.681731906716093
13600000000.0,4.756261162913615
13700000000.0,4.832490235737246
13800000000.0,4.906560533204097
13900000000.0,4.980498111151894
14000000000.0,5.0610638029015025
14100000000.0,5.148734837226367
14200000000.0,5.235932790996065
14300000000.0,5.322568179373727
14400000000.0,5.4116963878962725
14500000000.0,5.502676274657937
14600000000.0,5.5958881406761085
14700000000.0,5.689332964316178
14800000000.0,5.774795180704714
14900000000.0,5.871570834684481
15000000000.0,5.981598825760547
15100000000.0,6.086266500032716
15200000000.0,6.192598558724289
15300000000.0,6.299353254215128
15400000000.0,6.409699006858297
15500000000.0,6.516273423200476
15600000000.0,6.625426314851586
15700000000.0,6.745098792095092
15800000000.0,6.868053524944524
15900000000.0,6.991931421230502
16000000000.0,7.113770389717052
16100000000.0,7.239039843452038
16200000000.0,7.365730106703172
16300000000.0,7.496921764429135
16400000000.0,7.634358694520549
16500000000.0,7.775164873849253
16600000000.0,7.918588458672461
16700000000.0,8.062667231275169
16800000000.0,8.211779797157947
16900000000.0,8.362823211050562
17000000000.0,8.516966325010804
17100000000.0,8.675077089436732
17200000000.0,8.835887195139158
17300000000.0,8.999858134352687
17400000000.0,9.167354329455373
17500000000.0,9.337075675673514
17600000000.0,9.514097787694846
17700000000.0,9.69421694462412
17800000000.0,9.87334844136703
17900000000.0,10.060075359033657
18000000000.0,10.250382481269549
18100000000.0,10.443035604098688
18200000000.0,10.644047002853256
18300000000.0,10.846931270283637
18400000000.0,11.05170201525516
18500000000.0,11.262318172612359
18600000000.0,11.479325916450005
18700000000.0,11.698953800549846
18800000000.0,11.91965158547258
18900000000.0,12.151048117403667
19000000000.0,12.388267980531952
19100000000.0,12.625418713046729
19200000000.0,12.870695824335511
19300000000.0,13.123191277311355
19400000000.0,13.373321079708514
19500000000.0,13.62990534265781
19600000000.0,13.900098937600843
19700000000.0,14.174499827978806
19800000000.0,14.446355706578375
19900000000.0,14.727094045901373
20000000000.0,15.018055972560308
20100000000.0,15.314363086516774
20200000000.0,15.617490974145882
20300000000.0,15.925209192419402
20400000000.0,16.231935192655374
20500000000.0,16.551574392374203
20600000000.0,16.88672043874641
20700000000.0,17.21801227061716
20800000000.0,17.558732550555824
20900000000.0,17.908242065135624
21000000000.0,18.258542671354885
21100000000.0,18.62390874002771
21200000000.0,18.99634656940906
21300000000.0,19.3753436967223
21400000000.0,19.767605414940334
21500000000.0,20.159345659678586
21600000000.0,20.558795693967106
21700000000.0,20.97338016826461
21800000000.0,21.394431078149342
21900000000.0,21.825714069608054
22000000000.0,22.270798288297197
22100000000.0,22.721507854310943
22200000000.0,23.177883096341425
22300000000.0,23.64600689624297
22400000000.0,24.125596929356064
22500000000.0,24.606985403525798
22600000000.0,25.102055585929516
22700000000.0,25.603615280639655
22800000000.0,26.128173340451138
22900000000.0,26.67493383558982
23000000000.0,27.22249823798045
23100000000.0,27.775324466202303
23200000000.0,28.34051267257882
23300000000.0,28.918363027897936
23400000000.0,29.50789477372558
23500000000.0,30.11739156612324
23600000000.0,30.727574296540396
23700000000.0,31.355632807182065
23800000000.0,32.002458309525785
23900000000.0,32.64996126677656
24000000000.0,33.307285504497585
24100000000.0,33.99793891948504
24200000000.0,34.69547458665429
24300000000.0,35.398980772808095
24400000000.0,36.13523967492936
24500000000.0,36.88823327988088
24600000000.0,37.653147573719146
24700000000.0,38.430971765313394
24800000000.0,39.225469605199855
24900000000.0,40.0368128165502
25000000000.0,40.857080995209365
25100000000.0,41.7032838588394
25200000000.0,42.57687812865112
25300000000.0,43.46020465953465
25400000000.0,44.36250901550706
25500000000.0,45.28421460840793
25600000000.0,46.20715875014351
25700000000.0,47.14618358382234
25800000000.0,48.14708569391054
25900000000.0,49.173818860504994
26000000000.0,50.19963918131652
26100000000.0,51.24805712214023
26200000000.0,52.319643042709465
26300000000.0,53.41475182101909
26400000000.0,54.53274248329356
26500000000.0,55.67347296611649
26600000000.0,56.80905583979397
26700000000.0,58.00044741637064
26800000000.0,59.25501736230315
26900000000.0,60.512099268381135
27000000000.0,61.79717390351369
27100000000.0,63.084075635555976
27200000000.0,64.41307617359459
27300000000.0,65.7902338432497
27400000000.0,67.1403959358713
27500000000.0,68.55303982521136
27600000000.0,70.03329718131297
27700000000.0,71.4758190504396
27800000000.0,72.98024024719162
27900000000.0,74.55131812102826
28000000000.0,76.12202588041737
28100000000.0,77.72639056828635
28200000000.0,79.36521240209262
28300000000.0,81.03931248649397
28400000000.0,82.74949681721996
28500000000.0,84.42868909506473
28600000000.0,86.21050366552035
28700000000.0,88.10450901001522
28800000000.0,89.96741551531143
28900000000.0,91.87067156312835
29000000000.0,93.81516706007739
29100000000.0,95.80179210510364
29200000000.0,97.83143995939321
29300000000.0,99.90507789912157
29400000000.0,102.02406238215421
29500000000.0,104.19137751558486
29600000000.0,106.35555422143155
29700000000.0,108.52072565627466
29800000000.0,110.81903410623013
29900000000.0,113.17723040679142
30000000000.0,115.62997582991112
30100000000.0,118.17417577627484
30200000000.0,120.69590286582034
30300000000.0,123.26344197393537
30400000000.0,125.88097740906397
30500000000.0,128.57739332836707
30600000000.0,131.3064287754179
30700000000.0,134.1321214274108
30800000000.0,136.97614850303944
30900000000.0,139.9778251559049
31000000000.0,143.12247711733403
31100000000.0,145.98232371833512
31200000000.0,149.1133110461469
31300000000.0,152.56078375246943
31400000000.0,155.83141083253963
31500000000.0,159.15625027098002
31600000000.0,162.52469974878574
31700000000.0,166.0274478137954
31800000000.0,169.63056281253427
31900000000.0,173.25258684170757
32000000000.0,176.9550515935528
32100000000.0,180.6327830811864
32200000000.0,184.55858321084835
32300000000.0,188.6453532528039
32400000000.0,192.66900326547767
32500000000.0,196.71225670641567
32600000000.0,200.8889489707013
32700000000.0,205.30733332853495
32800000000.0,209.7320865187595
32900000000.0,214.24075993624822
33000000000.0,218.77719806386386
33100000000.0,223.50678252578675
