time,kxx
100000000.0,27.790486039236885
200000000.0,60.23783273765322
300000000.0,105.94614986512934
400000000.0,162.7136343656982
500000000.0,224.65462872860124
600000000.0,307.32470398061747
700000000.0,378.84961406965346
800000000.0,489.4955852278019
900000000.0,594.2268126472076
1000000000.0,703.3204493815206
1100000000.0,850.1290695357604
1200000000.0,985.7851261965696
1300000000.0,1143.9987635642574
1400000000.0,1337.033428858885
1500000000.0,1505.1786879181273
1600000000.0,1706.94341321493
1700000000.0,1941.9749588158386
1800000000.0,2154.659899588533
1900000000.0,2400.7647029955956
2000000000.0,2651.7602709728585
2100000000.0,2924.5716325054377
2200000000.0,3218.548234699326
2300000000.0,3527.874946971434
2400000000.0,3820.8045344820052
2500000000.0,4164.056757773753
2600000000.0,4543.204084271428
2700000000.0,4835.213145042997
2800000000.0,5233.859396478235
2900000000.0,5646.951723983968
3000000000.0,6046.620790973292
3100000000.0,6480.555317638753
3200000000.0,6883.1890467566645
3300000000.0,7328.148742253645
3400000000.0,7819.1127156160255
3500000000.0,8338.471034811637
3600000000.0,8823.59459055076
3700000000.0,9305.898409727584
3800000000.0,9816.607646696804
3900000000.0,10403.870514671264
4000000000.0,10971.330160341995
4100000000.0,11566.57953998705
4200000000.0,12134.474857077135
4300000000.0,12708.868987747723
4400000000.0,13335.318954324695
4500000000.0,14048.725782706713
4600000000.0,14707.599659170131
4700000000.0,15349.447584646337
4800000000.0,15990.713205511694
4900000000.0,16694.618476869968
5000000000.0,17456.493125166453
5100000000.0,18228.370291880925
5200000000.0,18954.669954229757
5300000000.0,19769.36522323239
5400000000.0,20472.587900009912
5500000000.0,21254.908879186358
5600000000.0,22073.821711751898
5700000000.0,22958.748027824935
5800000000.0,23830.528636456325
5900000000.0,24671.068035163127
6000000000.0,25486.01476629385
6100000000.0,26451.08344131471
6200000000.0,27275.18662079895
6300000000.0,28154.530893949785
6400000000.0,29142.087345647546
6500000000.0,30003.37892858637
6600000000.0,30984.33034035844
6700000000.0,31924.824375768825
6800000000.0,32870.89453996397
6900000000.0,33738.59987561272
7000000000.0,34715.51878009494
7100000000.0,35699.78744674262
7200000000.0,36775.475307241024
7300000000.0,37714.74502037367
7400000000.0,38666.87137601173
7500000000.0,39567.616766851956
7600000000.0,40414.11958757556
7700000000.0,41454.39774740072
7800000000.0,42422.93932451228
