time,vt
20300000000.0,1.4693684533286189e-08
20400000000.0,1.4416026014315307e-08
20500000000.0,1.4137627904920677e-08
20600000000.0,1.3857042333873746e-08
20700000000.0,1.3590418935832977e-08
20800000000.0,1.3326702216475911e-08
20900000000.0,1.3066609170732575e-08
21000000000.0,1.2815918784532212e-08
21100000000.0,1.2564494557314496e-08
21200000000.0,1.2318158080818763e-08
21300000000.0,1.2077205115054833e-08
21400000000.0,1.1837549115743836e-08
21500000000.0,1.1607519606553085e-08
21600000000.0,1.1381989659475352e-08
21700000000.0,1.115699987902149e-08
21800000000.0,1.0937425685462136e-08
21900000000.0,1.072129870544951e-08
22000000000.0,1.0507032436415256e-08
22100000000.0,1.029861228842712e-08
22200000000.0,1.0095831402175653e-08
22300000000.0,9.895962604881902e-09
22400000000.0,9.699241875141686e-09
22500000000.0,9.509494810626882e-09
22600000000.0,9.321945734641919e-09
22700000000.0,9.139334325841892e-09
22800000000.0,8.955849953648527e-09
22900000000.0,8.772280427844816e-09
23000000000.0,8.595831211168065e-09
23100000000.0,8.424744066797022e-09
23200000000.0,8.256731369097966e-09
23300000000.0,8.091744327791204e-09
23400000000.0,7.930081145889075e-09
23500000000.0,7.769597160705271e-09
23600000000.0,7.615309875805783e-09
23700000000.0,7.462773959593055e-09
23800000000.0,7.311938281014745e-09
23900000000.0,7.166930401173557e-09
24000000000.0,7.02548996280115e-09
24100000000.0,6.882770174808714e-09
24200000000.0,6.744395422969909e-09
24300000000.0,6.610359815211072e-09
24400000000.0,6.475673113145263e-09
24500000000.0,6.343486233796547e-09
24600000000.0,6.214619894442119e-09
24700000000.0,6.0888390080003436e-09
24800000000.0,5.96551175435718e-09
24900000000.0,5.844621075913174e-09
25000000000.0,5.7272813989682065e-09
25100000000.0,5.611068921863848e-09
25200000000.0,5.4959407613902805e-09
25300000000.0,5.384236034623993e-09
25400000000.0,5.274724202776821e-09
25500000000.0,5.167363550930464e-09
25600000000.0,5.064150368242956e-09
25700000000.0,4.963286149852739e-09
25800000000.0,4.860107244862703e-09
25900000000.0,4.758629803876024e-09
26000000000.0,4.66138808597435e-09
26100000000.0,4.566026755752017e-09
26200000000.0,4.47250757825281e-09
26300000000.0,4.380812266695197e-09
26400000000.0,4.2910000367519996e-09
26500000000.0,4.203078908736573e-09
26600000000.0,4.119061592220411e-09
26700000000.0,4.034451636556746e-09
26800000000.0,3.949032679701248e-09
26900000000.0,3.866995242755857e-09
27000000000.0,3.786580926262959e-09
27100000000.0,3.7093354803491956e-09
27200000000.0,3.6328027459729623e-09
27300000000.0,3.556758903723052e-09
27400000000.0,3.4852341386771614e-09
27500000000.0,3.4134153729233053e-09
27600000000.0,3.3412677885804066e-09
27700000000.0,3.2738344674982893e-09
27800000000.0,3.206347351110627e-09
27900000000.0,3.1387775011585874e-09
28000000000.0,3.0740117238550434e-09
28100000000.0,3.0105604838863556e-09
28200000000.0,2.948395057704528e-09
28300000000.0,2.8874874776238818e-09
28400000000.0,2.8278117571743977e-09
28500000000.0,2.771569741376909e-09
28600000000.0,2.7142864274157775e-09
28700000000.0,2.6559367123128763e-09
28800000000.0,2.60094167048931e-09
28900000000.0,2.5470587731494743e-09
29000000000.0,2.4942661973852374e-09
29100000000.0,2.4425430345110855e-09
29200000000.0,2.3918691179147126e-09
29300000000.0,2.342223287551808e-09
29400000000.0,2.2935765792534318e-09
29500000000.0,2.245867226057151e-09
29600000000.0,2.200167181798645e-09
29700000000.0,2.1562701372009315e-09
29800000000.0,2.111550618422551e-09
29900000000.0,2.0675536868938823e-09
30000000000.0,2.0236966956060626e-09
30100000000.0,1.9801280479671334e-09
30200000000.0,1.938756780005546e-09
30300000000.0,1.8983730800692747e-09
30400000000.0,1.858898817091255e-09
30500000000.0,1.8199155694687296e-09
30600000000.0,1.782090962204339e-09
30700000000.0,1.7445485653235968e-09
30800000000.0,1.7083266142120186e-09
30900000000.0,1.6716933538535465e-09
31000000000.0,1.6349633175239358e-09
31100000000.0,1.6029337938988431e-09
31200000000.0,1.5692764003314416e-09
31300000000.0,1.5338148785317337e-09
31400000000.0,1.5016228034504693e-09
31500000000.0,1.470253286324544e-09
31600000000.0,1.439781155490172e-09
31700000000.0,1.40940551144554e-09
31800000000.0,1.379468393667968e-09
31900000000.0,1.350629184046726e-09
32000000000.0,1.3223697085374733e-09
32100000000.0,1.2954459096986144e-09
32200000000.0,1.2678900971658818e-09
32300000000.0,1.2404228143717714e-09
32400000000.0,1.2145181426904075e-09
32500000000.0,1.1895547533127772e-09
32600000000.0,1.1648226604746077e-09
32700000000.0,1.139754709226829e-09
32800000000.0,1.115709111963037e-09
32900000000.0,1.0922291354345062e-09
33000000000.0,1.069581300386215e-09
33100000000.0,1.0469480941725006e-09
33200000000.0,1.0243646687344642e-09
33300000000.0,1.0030701567015354e-09
33400000000.0,9.819461951033333e-10
33500000000.0,9.612162667108303e-10
33600000000.0,9.409047928138447e-10
33700000000.0,9.210157187691706e-10
33800000000.0,9.015435281291529e-10
33900000000.0,8.824808890144531e-10
34000000000.0,8.638195074363557e-10
34100000000.0,8.455504093353055e-10
34200000000.0,8.276653323671805e-10
34300000000.0,8.101558036717655e-10
34400000000.0,7.930135764937633e-10
34500000000.0,7.762308001567101e-10
34600000000.0,7.598003064409819e-10
34700000000.0,7.458505844080474e-10
34800000000.0,7.288680508581982e-10
34900000000.0,7.095480754926913e-10
35000000000.0,6.942285203522414e-10
35100000000.0,6.801384099956242e-10
35200000000.0,6.664048517942528e-10
35300000000.0,6.529022334001845e-10
35400000000.0,6.396027466476618e-10
35500000000.0,6.265044783328315e-10
35600000000.0,6.136120406825001e-10
35700000000.0,6.009308793455938e-10
35800000000.0,5.884654612019742e-10
35900000000.0,5.762188845869196e-10
36000000000.0,5.657760839181682e-10
36100000000.0,5.53971870807183e-10
36200000000.0,5.408066580539414e-10
36300000000.0,5.294445402253345e-10
36400000000.0,5.183016675057528e-10
36500000000.0,5.07376176224061e-10
36600000000.0,4.966658048021957e-10
36700000000.0,4.861680383007364e-10
36800000000.0,4.758801084630101e-10
36900000000.0,4.657990886879847e-10
37000000000.0,4.559218940734284e-10
37100000000.0,4.4624533732589373e-10
37200000000.0,4.367661944255421e-10
37300000000.0,4.274811469449605e-10
37400000000.0,4.183868630964786e-10
37500000000.0,4.094799912917863e-10
37600000000.0,4.0075716884976806e-10
37700000000.0,3.9446665209252485e-10
37800000000.0,3.8672242856577604e-10
37900000000.0,3.768449287441778e-10
38000000000.0,3.6985915686708903e-10
38100000000.0,3.6315896601991923e-10
38200000000.0,3.550726574345317e-10
38300000000.0,3.4726888981554637e-10
38400000000.0,3.4030644034705004e-10
38500000000.0,3.335067092925605e-10
38600000000.0,3.2678387897923643e-10
38700000000.0,3.201262836911093e-10
38800000000.0,3.135397143022595e-10
38900000000.0,3.0703289535323114e-10
39000000000.0,3.006138684934744e-10
39100000000.0,2.942891780180584e-10
39200000000.0,2.8806386098961424e-10
39300000000.0,2.8194164099633354e-10
39400000000.0,2.7592514697877234e-10
39500000000.0,2.700161234936873e-10
39600000000.0,2.642156090553728e-10
39700000000.0,1.6289527764848945e-10
39800000000.0,3.222522060929637e-11
39900000000.0,0.0
40000000000.0,0.0
40100000000.0,0.0
40200000000.0,0.0
40300000000.0,0.0
40400000000.0,0.0
40500000000.0,0.0
40600000000.0,0.0
40700000000.0,0.0
40800000000.0,0.0
40900000000.0,0.0
41000000000.0,0.0
41100000000.0,0.0
41200000000.0,0.0
41300000000.0,0.0
41400000000.0,0.0
41500000000.0,0.0
41600000000.0,0.0
41700000000.0,0.0
41800000000.0,0.0
41900000000.0,0.0
42000000000.0,0.0
42100000000.0,0.0
42200000000.0,0.0
42300000000.0,0.0
42400000000.0,0.0
42500000000.0,0.0
42600000000.0,0.0
42700000000.0,0.0
42800000000.0,0.0
42900000000.0,0.0
43000000000.0,0.0
43100000000.0,0.0
43200000000.0,0.0
43300000000.0,0.0
43400000000.0,0.0
43500000000.0,0.0
43600000000.0,0.0
43700000000.0,0.0
43800000000.0,0.0
43900000000.0,0.0
44000000000.0,0.0
44100000000.0,0.0
44200000000.0,0.0
44300000000.0,0.0
44400000000.0,0.0
44500000000.0,0.0
44600000000.0,0.0
44700000000.0,0.0
44800000000.0,0.0
44900000000.0,0.0
45000000000.0,0.0
