time,kxx
300000000.0,89.7785012576774
600000000.0,187.8278982035691
900000000.0,315.76937047994517
1200000000.0,469.8221567792972
1500000000.0,650.9164658206291
1800000000.0,860.8384136685501
2100000000.0,1098.7236697185888
2400000000.0,1362.312573759755
2700000000.0,1655.9204301487403
3000000000.0,1976.4605462198033
3300000000.0,2321.831585881876
3600000000.0,2695.5722602798246
3900000000.0,3094.2488864632915
4200000000.0,3521.0231620850595
4500000000.0,3972.792688984243
4800000000.0,4457.166882608275
5100000000.0,4969.200037514841
5400000000.0,5505.815863377317
5700000000.0,6072.827453451655
6000000000.0,6654.9948362546575
6300000000.0,7268.937984826132
6600000000.0,7898.142522043932
6900000000.0,8555.420946167182
7200000000.0,9239.903229025462
7500000000.0,9952.250272573649
7800000000.0,10683.049349966717
8100000000.0,11447.618955520871
8400000000.0,12250.699716521645
8700000000.0,13063.623293844697
9000000000.0,13906.206609416247
9300000000.0,14770.64225193179
9600000000.0,15653.365950646576
9900000000.0,16568.03193524523
10200000000.0,17488.306251631708
10500000000.0,18433.35605288526
10800000000.0,19412.726335410603
11100000000.0,20397.239873688308
11400000000.0,21415.854513613067
11700000000.0,22446.29728641788
12000000000.0,23510.72197527592
12300000000.0,24591.926970396948
12600000000.0,25701.642206607907
12900000000.0,26824.047093033896
13200000000.0,27963.24629787154
13500000000.0,29117.063700641473
13800000000.0,30291.51542335163
14100000000.0,31482.97713322819
14400000000.0,32689.017356374334
14700000000.0,33906.7574886038
15000000000.0,35133.902004266165
15300000000.0,36375.97313916735
15600000000.0,37621.90780100564
15900000000.0,38882.68934967367
16200000000.0,40142.81091288782
16500000000.0,41418.77416017846
16800000000.0,42695.239556794535
17100000000.0,43971.49123532728
17400000000.0,45269.0549298822
17700000000.0,46544.74357797559
18000000000.0,47821.71254159315
18300000000.0,49108.500235708605
18600000000.0,50387.46792605366
18900000000.0,51657.511524876805
19200000000.0,52924.53355858025
19500000000.0,54178.764730364535
19800000000.0,55415.04112257604
20100000000.0,56642.63413851452
20400000000.0,57859.357095298365
20700000000.0,59052.982091466605
21000000000.0,60233.12152368797
21300000000.0,61402.455538688366
21600000000.0,62552.34081246999
21900000000.0,63688.46196241119
22200000000.0,64812.90889198336
22500000000.0,65913.51642374019
22800000000.0,66988.87672714105
23100000000.0,68040.68452426909
23400000000.0,69065.87068278204
23700000000.0,70068.21308946997
24000000000.0,71050.41624864087
24300000000.0,72006.73104847025
24600000000.0,72942.26454643655
