time,kxx
100000000.0,16.873136911516564
200000000.0,36.67488987127007
300000000.0,62.237086311251176
400000000.0,93.56810242561195
500000000.0,131.00653864100886
600000000.0,174.81095536569754
700000000.0,225.70101628156033
800000000.0,284.3984597793255
900000000.0,350.81277020748036
1000000000.0,425.3821718193327
1100000000.0,508.0175554709415
1200000000.0,598.0807160562873
1300000000.0,694.3150873215263
1400000000.0,798.6265482434176
1500000000.0,911.5892544364551
1600000000.0,1032.2059445379573
1700000000.0,1160.2418495217757
1800000000.0,1298.56593208096
1900000000.0,1443.4722640758098
2000000000.0,1597.4539698677763
2100000000.0,1758.1669464823158
2200000000.0,1931.1753213117945
2300000000.0,2112.229756613107
2400000000.0,2298.2241343718283
2500000000.0,2500.4656485854825
2600000000.0,2709.79631727643
2700000000.0,2928.743804579871
2800000000.0,3157.9289711643482
2900000000.0,3395.7659383489126
3000000000.0,3645.6483861581323
3100000000.0,3903.877243827071
3200000000.0,4169.094711285817
3300000000.0,4448.673477557349
3400000000.0,4736.082201840149
3500000000.0,5032.764339100147
3600000000.0,5345.533901764146
3700000000.0,5666.7035696738485
3800000000.0,5999.27085228892
3900000000.0,6345.100712986036
4000000000.0,6707.340566350136
4100000000.0,7070.366169949097
4200000000.0,7448.116767144855
4300000000.0,7837.785783507694
4400000000.0,8233.152079120851
4500000000.0,8649.863681374472
4600000000.0,9075.667011608368
4700000000.0,9519.174434087245
4800000000.0,9966.326128961078
4900000000.0,10430.826647538368
5000000000.0,10907.007428196563
5100000000.0,11398.785900297184
5200000000.0,11893.634930423721
5300000000.0,12393.894627888076
5400000000.0,12904.913276374336
5500000000.0,13425.936709439035
5600000000.0,13949.401623144775
5700000000.0,14478.636170366437
5800000000.0,14999.098213125253
5900000000.0,15531.67968807167
6000000000.0,16063.81774991853
6100000000.0,16607.435881297115
6200000000.0,17155.963126410024
6300000000.0,17706.824093030173
6400000000.0,18258.536953055496
6500000000.0,18812.521691525933
6600000000.0,19366.671629249846
6700000000.0,19928.4382562745
6800000000.0,20491.65457141523
6900000000.0,21064.874269426462
7000000000.0,21638.641553293233
7100000000.0,22209.82754714259
7200000000.0,22789.670958442774
7300000000.0,23364.844469420525
7400000000.0,23949.95130995788
7500000000.0,24543.016767102457
7600000000.0,25141.261541648677
7700000000.0,25728.909833097496
7800000000.0,26312.381562068862
7900000000.0,26902.126193974236
8000000000.0,27482.761661090975
8100000000.0,28057.266228934768
8200000000.0,28637.99582958966
8300000000.0,29206.488395967102
8400000000.0,29789.132968792615
8500000000.0,30367.577857305852
8600000000.0,30930.88316133059
8700000000.0,31493.826634533216
8800000000.0,32048.034780582613
8900000000.0,32613.892308627455
9000000000.0,33159.9096566192
9100000000.0,33711.39585255889
9200000000.0,34268.94894190804
9300000000.0,34808.46728352907
9400000000.0,35344.92573831053
9500000000.0,35894.78749823003
9600000000.0,36428.63784630699
9700000000.0,36957.76436215428
9800000000.0,37478.094333396584
9900000000.0,38000.72029167191
10000000000.0,38519.00345865275
10100000000.0,39019.331380466094
10200000000.0,39514.57970312393
10300000000.0,40018.9812209127
10400000000.0,40512.70319843445
10500000000.0,40997.23737759344
10600000000.0,41474.525124361586
10700000000.0,41944.566846162816
10800000000.0,42410.77200136991
10900000000.0,42878.73748740711
11000000000.0,43341.9443829033
11100000000.0,43791.95853490836
11200000000.0,44231.58275387923
11300000000.0,44667.91516654069
11400000000.0,45099.6372993204
11500000000.0,45523.573896643335
11600000000.0,45938.19734270804
11700000000.0,46350.62429916632
11800000000.0,46754.101840148935
11900000000.0,47149.142496037886
12000000000.0,47544.02212007384
12100000000.0,47929.91740164063
12200000000.0,48308.21710603995
12300000000.0,48675.5346853325
12400000000.0,49039.44392711862
12500000000.0,49397.58080849929
12600000000.0,49750.56689019932
12700000000.0,50097.39546560618
12800000000.0,50437.99015312573
12900000000.0,50769.2324141424
13000000000.0,51106.81947550238
13100000000.0,51431.064830875
13200000000.0,51746.47507212765
13300000000.0,52055.196201339975
13400000000.0,52358.23635167708
13500000000.0,52657.75756643084
13600000000.0,52951.207885792486
13700000000.0,53240.505487651855
13800000000.0,53522.1210378289
13900000000.0,53798.77452195162
14000000000.0,54068.84463785544
14100000000.0,54332.85382800838
14200000000.0,54595.64009064945
14300000000.0,54856.62251741872
14400000000.0,55106.93638061539
14500000000.0,55352.13591765532
14600000000.0,55589.09932266503
14700000000.0,55820.180877089544
14800000000.0,56051.25587829336
14900000000.0,56276.64967850843
15000000000.0,56499.395033795096
15100000000.0,56716.010693156786
15200000000.0,56931.646183547964
15300000000.0,57144.62236655941
15400000000.0,57350.43739465998
15500000000.0,57552.23687487644
15600000000.0,57750.34923715244
15700000000.0,57944.43231941372
15800000000.0,58132.915521870775
15900000000.0,58317.13143594756
16000000000.0,58493.926997847186
