time,vt
12200000000.0,5.000708164280341e-08
12300000000.0,4.918358090667034e-08
12400000000.0,4.837139102938054e-08
12500000000.0,4.757153585036851e-08
12600000000.0,4.678325491624755e-08
12700000000.0,4.600491433136784e-08
12800000000.0,4.5238079621434205e-08
12900000000.0,4.448301339134568e-08
13000000000.0,4.3738562914123977e-08
13100000000.0,4.300521199318729e-08
13200000000.0,4.228494122812096e-08
13300000000.0,4.1575569007277786e-08
13400000000.0,4.087464669567352e-08
13500000000.0,4.018626304073042e-08
13600000000.0,3.950951564253561e-08
13700000000.0,3.8842843658240896e-08
13800000000.0,3.818722085909482e-08
13900000000.0,3.754258433829368e-08
14000000000.0,3.690837113809568e-08
14100000000.0,3.6282831575075474e-08
14200000000.0,3.566742162280649e-08
14300000000.0,3.5063591883124546e-08
14400000000.0,3.4469718982118556e-08
14500000000.0,3.3885266165808904e-08
14600000000.0,3.331025876630152e-08
14700000000.0,3.27447531199319e-08
14800000000.0,3.218861241961979e-08
14900000000.0,3.164207359910345e-08
15000000000.0,3.1105079081318487e-08
15100000000.0,3.0577104005794906e-08
15200000000.0,3.0057666319570585e-08
15300000000.0,2.9546814968547106e-08
15400000000.0,2.9045015710091252e-08
15500000000.0,2.8551555069307207e-08
15600000000.0,2.8067307236925807e-08
15700000000.0,2.7590974465132748e-08
15800000000.0,2.712227200696378e-08
15900000000.0,2.666208355599453e-08
16000000000.0,2.6208748573941444e-08
16100000000.0,2.5763367747644098e-08
16200000000.0,2.5325964042616606e-08
16300000000.0,2.4896467978522458e-08
16400000000.0,2.4474729665138854e-08
16500000000.0,2.405910012656756e-08
16600000000.0,2.365084349850997e-08
16700000000.0,2.3249674205449114e-08
16800000000.0,2.2855092891258223e-08
16900000000.0,2.2468231394665367e-08
17000000000.0,2.208796424033671e-08
17100000000.0,2.1713884873638276e-08
17200000000.0,2.1346468384298496e-08
17300000000.0,2.0985741850730332e-08
17400000000.0,2.0630413617927465e-08
17500000000.0,2.0281472530005055e-08
17600000000.0,1.993917788827712e-08
17700000000.0,1.9602426545895555e-08
17800000000.0,1.9271558108969793e-08
17900000000.0,1.8946589810434045e-08
18000000000.0,1.8627163509158967e-08
18100000000.0,1.831291049712315e-08
18200000000.0,1.8004327007927062e-08
18300000000.0,1.7701044857881975e-08
18400000000.0,1.7403040080198472e-08
18500000000.0,1.711003114877858e-08
18600000000.0,1.6822172673970857e-08
18700000000.0,1.653923658232104e-08
18800000000.0,1.6261237345921332e-08
18900000000.0,1.59884155547257e-08
19000000000.0,1.57200253257227e-08
19100000000.0,1.5456296768752844e-08
19200000000.0,1.51968893120581e-08
19300000000.0,1.4942108974660216e-08
19400000000.0,1.4691799641147501e-08
19500000000.0,1.4445907688520531e-08
19600000000.0,1.420417973954343e-08
19700000000.0,1.3966281654024426e-08
19800000000.0,1.373262780265092e-08
19900000000.0,1.3502932705581165e-08
20000000000.0,1.3277370356738814e-08
20100000000.0,1.3055824824057079e-08
20200000000.0,1.2837895471573341e-08
20300000000.0,1.2623595747039586e-08
20400000000.0,1.2413264380120264e-08
20500000000.0,1.2206110440092825e-08
20600000000.0,1.2002275803718469e-08
20700000000.0,1.1802260573981901e-08
20800000000.0,1.1605827695600939e-08
20900000000.0,1.1412806781303588e-08
21000000000.0,1.1223103606544164e-08
21100000000.0,1.1036578049824204e-08
21200000000.0,1.0852974871500867e-08
21300000000.0,1.0672977277645315e-08
21400000000.0,1.0496164834737114e-08
21500000000.0,1.0321625514790374e-08
21600000000.0,1.0150039789472002e-08
21700000000.0,9.98144057467555e-09
21800000000.0,9.816233379384204e-09
21900000000.0,9.653717258906217e-09
22000000000.0,9.493698431428243e-09
22100000000.0,9.336826127170824e-09
22200000000.0,9.182481533614556e-09
22300000000.0,9.03030265314322e-09
22400000000.0,8.880624264214798e-09
22500000000.0,8.733893050276198e-09
22600000000.0,8.589905058241725e-09
22700000000.0,8.448159541418085e-09
22800000000.0,8.308604765518885e-09
22900000000.0,8.171427422510241e-09
23000000000.0,8.036737492070015e-09
23100000000.0,7.904209266196991e-09
23200000000.0,7.774101839189306e-09
23300000000.0,7.64627922925151e-09
23400000000.0,7.520000443329129e-09
23500000000.0,7.3959191538027465e-09
23600000000.0,7.274327389701455e-09
23700000000.0,7.154884650565556e-09
23800000000.0,7.037047743908561e-09
23900000000.0,6.921314361460252e-09
24000000000.0,6.8078112454785024e-09
24100000000.0,6.696034797263818e-09
24200000000.0,6.585887300032968e-09
24300000000.0,6.477650211690723e-09
24400000000.0,6.371623527988426e-09
24500000000.0,6.267321086749141e-09
24600000000.0,6.16447632904328e-09
24700000000.0,6.063333256219045e-09
24800000000.0,5.964156493189148e-09
24900000000.0,5.8666806712128694e-09
25000000000.0,5.77049040150938e-09
25100000000.0,5.676001015258765e-09
25200000000.0,5.583193266410283e-09
25300000000.0,5.492084841633254e-09
25400000000.0,5.402493464370079e-09
25500000000.0,5.314057236129896e-09
25600000000.0,5.227190946601653e-09
25700000000.0,5.141893360422864e-09
25800000000.0,5.057892147378533e-09
25900000000.0,4.975323944709575e-09
26000000000.0,4.894388615797965e-09
26100000000.0,4.814571226030241e-09
26200000000.0,4.735940627477469e-09
26300000000.0,4.658842555161501e-09
26400000000.0,4.582963603339174e-09
26500000000.0,4.508302531148601e-09
26600000000.0,4.434937295785328e-09
26700000000.0,4.362936249077762e-09
26800000000.0,4.291968161115144e-09
26900000000.0,4.22209932224428e-09
27000000000.0,4.1534269012120285e-09
27100000000.0,4.085796891029379e-09
27200000000.0,4.019508430507164e-09
27300000000.0,3.9542757562162594e-09
27400000000.0,3.8901014989704055e-09
27500000000.0,3.827052184966944e-09
27600000000.0,3.765012465513208e-09
27700000000.0,3.7039017213425193e-09
27800000000.0,3.6439696024735993e-09
27900000000.0,3.584950577071348e-09
28000000000.0,3.526788268881313e-09
28100000000.0,3.469595135269596e-09
28200000000.0,3.413252282108333e-09
28300000000.0,3.358133856203083e-09
28400000000.0,3.3038781161074447e-09
28500000000.0,3.2504082422795817e-09
28600000000.0,3.197746633734296e-09
28700000000.0,3.145995575442903e-09
28800000000.0,3.0951130996275886e-09
28900000000.0,3.0451590321559047e-09
29000000000.0,2.9960142281946985e-09
29100000000.0,2.9475450260701793e-09
29200000000.0,2.9000039406284026e-09
29300000000.0,2.8532652331666013e-09
29400000000.0,2.807239283548487e-09
29500000000.0,2.7618933867523014e-09
29600000000.0,2.7172592394054057e-09
29700000000.0,2.673349148120926e-09
29800000000.0,2.630265716397967e-09
29900000000.0,2.5879889104918285e-09
30000000000.0,2.546388902480924e-09
30100000000.0,2.5053593193299618e-09
30200000000.0,2.4649915308282276e-09
30300000000.0,2.4252501509642317e-09
30400000000.0,2.3862443416972345e-09
30500000000.0,2.347873016791534e-09
30600000000.0,2.3099896081428665e-09
30700000000.0,2.272805873034513e-09
30800000000.0,2.2362194895206405e-09
30900000000.0,2.200312529044023e-09
31000000000.0,2.1650587693500508e-09
31100000000.0,2.1302836292361066e-09
31200000000.0,2.0960890899198704e-09
31300000000.0,2.0624679425830623e-09
31400000000.0,2.02936484968996e-09
31500000000.0,1.9967974743113655e-09
31600000000.0,1.9647636142769852e-09
31700000000.0,1.933273067594754e-09
31800000000.0,1.902248017437714e-09
31900000000.0,1.8718036332395626e-09
32000000000.0,1.8418876671427797e-09
32100000000.0,1.8124469461385866e-09
32200000000.0,1.7834033731855583e-09
32300000000.0,1.7547861537348078e-09
32400000000.0,1.7267183252491099e-09
32500000000.0,1.6991025559511681e-09
32600000000.0,1.6719541429977965e-09
32700000000.0,1.6452111273186655e-09
32800000000.0,1.6189313753861218e-09
32900000000.0,1.5929944254322052e-09
33000000000.0,1.5675166203533255e-09
33100000000.0,1.5425471521065481e-09
33200000000.0,1.5179843522352396e-09
33300000000.0,1.4937546361605669e-09
33400000000.0,1.4698369662318773e-09
33500000000.0,1.4464165125843461e-09
33600000000.0,1.42343739711087e-09
33700000000.0,1.4007272383070492e-09
33800000000.0,1.378378083909565e-09
33900000000.0,1.3563863393653682e-09
34000000000.0,1.3346755114217442e-09
34100000000.0,1.3134590067211878e-09
34200000000.0,1.2925777644897156e-09
34300000000.0,1.2719813928236497e-09
34400000000.0,1.251727171391103e-09
34500000000.0,1.23177883038536e-09
34600000000.0,1.2121699402466736e-09
34700000000.0,1.1929071483403859e-09
34800000000.0,1.1739532829161022e-09
34900000000.0,1.1552719089353295e-09
35000000000.0,1.1369279307410624e-09
35100000000.0,1.1188555426118019e-09
35200000000.0,1.1011083360130165e-09
35300000000.0,1.0836384083003322e-09
35400000000.0,1.065686863509931e-09
35500000000.0,1.0480212817056828e-09
35600000000.0,1.0314296918667654e-09
35700000000.0,1.0150930001935621e-09
35800000000.0,9.989596168791398e-10
35900000000.0,9.830797258144588e-10
36000000000.0,9.668763195143263e-10
36100000000.0,9.515247111028767e-10
36200000000.0,9.364371880990645e-10
36300000000.0,9.210071246356097e-10
36400000000.0,9.06432211555295e-10
36500000000.0,8.920402085309406e-10
36600000000.0,8.78349931420363e-10
36700000000.0,8.64897898234642e-10
36800000000.0,8.507831302608386e-10
36900000000.0,8.373442524605802e-10
37000000000.0,8.239497887520701e-10
37100000000.0,8.104129303561267e-10
37200000000.0,7.980322145042113e-10
37300000000.0,7.854046972914762e-10
37400000000.0,7.730021956251881e-10
37500000000.0,7.608204964521249e-10
37600000000.0,7.483176296453355e-10
37700000000.0,7.368966093835473e-10
37800000000.0,7.252718477880373e-10
37900000000.0,7.133318695858489e-10
38000000000.0,7.020521234110048e-10
38100000000.0,6.913759298123312e-10
38200000000.0,6.804245592501622e-10
38300000000.0,6.692891360353579e-10
38400000000.0,6.588220639048226e-10
38500000000.0,6.489080179762225e-10
38600000000.0,6.379533768529661e-10
38700000000.0,6.271506178433415e-10
38800000000.0,6.179307404051672e-10
38900000000.0,6.08392230835288e-10
39000000000.0,5.987692207821183e-10
39100000000.0,5.887700977385519e-10
39200000000.0,5.79267216122191e-10
39300000000.0,5.707397830422054e-10
39400000000.0,5.616901915027935e-10
39500000000.0,5.528495194961851e-10
39600000000.0,5.440809987550617e-10
39700000000.0,5.352151346920152e-10
39800000000.0,5.268834543537411e-10
39900000000.0,5.185444217085529e-10
40000000000.0,5.100096699794862e-10
40100000000.0,5.016812695319418e-10
40200000000.0,4.937382844957012e-10
40300000000.0,4.859500385546292e-10
40400000000.0,4.782782903669808e-10
40500000000.0,4.707176105366534e-10
40600000000.0,4.633230561893525e-10
40700000000.0,4.560174798361924e-10
40800000000.0,4.4884875676872447e-10
40900000000.0,4.418076506849031e-10
41000000000.0,4.3482663634346305e-10
41100000000.0,4.279793623578143e-10
41200000000.0,4.2126461141645867e-10
41300000000.0,4.146623345094418e-10
41400000000.0,4.0811913601302546e-10
41500000000.0,4.016681385815382e-10
41600000000.0,3.9546523857076236e-10
41700000000.0,3.8927429714942334e-10
41800000000.0,3.8310806704398185e-10
41900000000.0,3.771980278633359e-10
42000000000.0,3.7128353055584536e-10
42100000000.0,3.6539949248587513e-10
42200000000.0,3.5964331113152204e-10
42300000000.0,3.5416348364896974e-10
42400000000.0,3.4868332423760077e-10
42500000000.0,3.430782719062803e-10
42600000000.0,3.3783917669121563e-10
42700000000.0,3.3260147268614496e-10
42800000000.0,3.2727247094507183e-10
42900000000.0,3.223469612828651e-10
43000000000.0,3.1737513565107586e-10
43100000000.0,3.1223358211435656e-10
43200000000.0,3.074826044078115e-10
43300000000.0,1.5260669053491502e-10
43400000000.0,0.0
43500000000.0,0.0
43600000000.0,0.0
43700000000.0,0.0
43800000000.0,0.0
43900000000.0,0.0
44000000000.0,0.0
44100000000.0,0.0
44200000000.0,0.0
44300000000.0,0.0
44400000000.0,0.0
44500000000.0,0.0
44600000000.0,0.0
44700000000.0,0.0
44800000000.0,0.0
44900000000.0,0.0
45000000000.0,0.0
