time,R_eff
100000000.0,1.8048416987346265
200000000.0,2.5422273679700425
300000000.0,2.579420819659327
400000000.0,2.599779897046689
500000000.0,2.6123495056002284
600000000.0,2.621438377958437
700000000.0,2.6278019301183764
800000000.0,2.632846598510834
900000000.0,2.6371190109565266
1000000000.0,2.64021054466178
1100000000.0,2.642894617392119
1200000000.0,2.6451573549841685
1300000000.0,2.647138939433759
1400000000.0,2.648869299625123
1500000000.0,2.650327854381476
1600000000.0,2.651468907402848
1700000000.0,2.652354253530584
1800000000.0,2.653658823515745
1900000000.0,2.654780219606911
2000000000.0,2.6552608541692417
2100000000.0,2.65590256482963
2200000000.0,2.656592967350858
2300000000.0,2.6574823890874595
2400000000.0,2.658237854665973
2500000000.0,2.6581914472315966
2600000000.0,2.6585622220176335
2700000000.0,2.6596031979604153
2800000000.0,2.6599583683290473
2900000000.0,2.660215108768454
3000000000.0,2.66045677096822
3100000000.0,2.660671352446061
3200000000.0,2.6612221608169677
3300000000.0,2.6615591377735512
3400000000.0,2.661824677695721
3500000000.0,2.6622338553978704
3600000000.0,2.662193816285453
3700000000.0,2.662415626929284
3800000000.0,2.6628344199399914
3900000000.0,2.6629865556666323
4000000000.0,2.6634808061177555
4100000000.0,2.6632985762116577
4200000000.0,2.6631405822134937
4300000000.0,2.6638889967463113
4400000000.0,2.6640507856520044
4500000000.0,2.664049823000892
4600000000.0,2.664434531549217
4700000000.0,2.664333984111199
4800000000.0,2.6643449307348837
4900000000.0,2.664598380440749
5000000000.0,2.664862896931455
5100000000.0,2.665042372764174
5200000000.0,2.6651402611053694
5300000000.0,2.6653079977767447
5400000000.0,2.665335036083383
5500000000.0,2.6652629661611607
5600000000.0,2.6653265379854534
5700000000.0,2.665798428672604
5800000000.0,2.665886697866932
5900000000.0,2.665729334464196
6000000000.0,2.6659703908639925
6100000000.0,2.666034011983562
6200000000.0,2.6660713716595312
6300000000.0,2.6661243975246207
6400000000.0,2.6663306240832236
6500000000.0,2.6666970684981632
6600000000.0,2.6665387564058385
6700000000.0,2.6663390813040397
6800000000.0,2.666670521835855
6900000000.0,2.6667321311855554
7000000000.0,2.6667454486408526
7100000000.0,2.666937446732959
7200000000.0,2.6667784138412403
7300000000.0,2.666900764058657
7400000000.0,2.6669354414651636
7500000000.0,2.6672380547965355
7600000000.0,2.6673045987625525
7700000000.0,2.6669554487513962
7800000000.0,2.667200139717164
7900000000.0,2.6671306882954124
8000000000.0,2.667285018270643
8100000000.0,2.6674575606922697
8200000000.0,2.667503820976763
8300000000.0,2.6675609100629307
8400000000.0,2.6674893946974065
8500000000.0,2.6678905805339377
8600000000.0,2.6676345270646293
8700000000.0,2.667401425490214
8800000000.0,2.6676453703603316
8900000000.0,2.6676000251256875
9000000000.0,2.667776964367865
9100000000.0,2.667971034961909
9200000000.0,2.6679616753030553
9300000000.0,2.6680901335421763
9400000000.0,2.6681511010359698
9500000000.0,2.6679981701226603
9600000000.0,2.667722163028078
9700000000.0,2.667993008200271
9800000000.0,2.6680257037711392
9900000000.0,2.6679655701342795
10000000000.0,2.668305194512474
10100000000.0,2.6681577193789323
10200000000.0,2.6684246035374786
10300000000.0,2.668471883290724
10400000000.0,2.6686882769826243
10500000000.0,2.6688684550293154
10600000000.0,2.6689643301820665
10700000000.0,2.669562731284798
10800000000.0,2.6699009109836753
10900000000.0,2.6707581884135503
11000000000.0,2.6715674877125464
11100000000.0,2.6723886125477176
11200000000.0,2.6732732679704747
11300000000.0,2.67437018838029
11400000000.0,2.6761982086054483
11500000000.0,2.677609657268649
11600000000.0,2.6794627742682433
11700000000.0,2.682262713440046
11800000000.0,2.6851822091864714
11900000000.0,2.6885382803301248
12000000000.0,2.6926910397296546
