time,R_eff
100000000.0,1.5972718782273816
200000000.0,2.2416291707841007
300000000.0,2.2521103171604437
400000000.0,2.2551198909962613
500000000.0,2.2545821619717628
600000000.0,2.2532277592364554
700000000.0,2.2530931248068566
800000000.0,2.2550959072432035
900000000.0,2.259245465502552
1000000000.0,2.265098307598362
1100000000.0,2.2721073053546714
1200000000.0,2.2798235288653474
1300000000.0,2.287907266871778
1400000000.0,2.2960731309938995
1500000000.0,2.3040909845737065
1600000000.0,2.3117899041695367
1700000000.0,2.3190944562807747
1800000000.0,2.3259662890716974
1900000000.0,2.3324076530585156
2000000000.0,2.338451669976888
2100000000.0,2.3441412035983213
2200000000.0,2.349533469496041
2300000000.0,2.354660305163604
2400000000.0,2.359564339916137
2500000000.0,2.3642629417040406
2600000000.0,2.3687587716928067
2700000000.0,2.3730761337419306
2800000000.0,2.3772212584937447
2900000000.0,2.3811905878716977
3000000000.0,2.385012874887275
3100000000.0,2.388694782412709
3200000000.0,2.392247150194434
3300000000.0,2.395735259724508
3400000000.0,2.3991743356135684
3500000000.0,2.40259852285318
3600000000.0,2.4060655394951618
3700000000.0,2.4095967671321428
3800000000.0,2.4132405187273926
3900000000.0,2.41704386837924
4000000000.0,2.421021683885964
4100000000.0,2.425206620555901
4200000000.0,2.4296448591148025
4300000000.0,2.434331938845894
4400000000.0,2.439304345248137
4500000000.0,2.444572791236023
4600000000.0,2.450137278591685
4700000000.0,2.4560246532959598
4800000000.0,2.462231619093654
4900000000.0,2.4687882640403567
5000000000.0,2.475695651345943
5100000000.0,2.4829397993361746
5200000000.0,2.4905432275408006
5300000000.0,2.498544502944809
5400000000.0,2.5069273165802706
5500000000.0,2.5156986936403722
5600000000.0,2.5248958501009806
5700000000.0,2.534514137824639
5800000000.0,2.544545204566091
5900000000.0,2.5550331232779806
6000000000.0,2.565981108910059
6100000000.0,2.5773672366413956
6200000000.0,2.5892205333828704
6300000000.0,2.6015636660420776
6400000000.0,2.6143963606310776
6500000000.0,2.627703393358993
6600000000.0,2.6415156877374315
6700000000.0,2.6558229134914035
6800000000.0,2.670637383444139
6900000000.0,2.6859705750765244
7000000000.0,2.701813273498484
7100000000.0,2.7181846830811094
7200000000.0,2.735076681819799
7300000000.0,2.7524973947629205
7400000000.0,2.770458463905028
7500000000.0,2.788944763978071
7600000000.0,2.807978461948923
7700000000.0,2.8275579200309995
7800000000.0,2.8476792275289955
7900000000.0,2.868357199772564
8000000000.0,2.889585848860185
8100000000.0,2.911394436661386
8200000000.0,2.9337742080952527
8300000000.0,2.9567246323247787
8400000000.0,2.9802552661714117
8500000000.0,3.004371181881838
8600000000.0,3.0290833911486774
8700000000.0,3.0543939888212024
8800000000.0,3.0803214720271126
8900000000.0,3.106864786063554
9000000000.0,3.134030891338848
9100000000.0,3.1618335904714723
9200000000.0,3.1902636617740505
9300000000.0,3.219342051371983
9400000000.0,3.249088493829313
9500000000.0,3.2795022741539372
9600000000.0,3.3105907042881806
9700000000.0,3.342360459111576
9800000000.0,3.374817876334914
9900000000.0,3.407979730697261
10000000000.0,3.4418591438991113
10100000000.0,3.4764624647664197
10200000000.0,3.511802576599946
10300000000.0,3.5478801979048726
10400000000.0,3.5847076011773544
10500000000.0,3.6223058994384822
10600000000.0,3.6606830997534066
10700000000.0,3.699843954361123
10800000000.0,3.7398002449946968
10900000000.0,3.780566130694583
11000000000.0,3.8221568548615035
11100000000.0,3.8645896622931337
11200000000.0,3.9078596272801103
11300000000.0,3.9519798847198047
11400000000.0,3.9969840483748658
11500000000.0,4.042869621528181
11600000000.0,4.089657984026891
11700000000.0,4.137366327123181
11800000000.0,4.1859811277348085
11900000000.0,4.235536891872049
12000000000.0,4.286045661284762
12100000000.0,4.337521432128648
12200000000.0,4.389994897619212
12300000000.0,4.443463260481787
12400000000.0,4.497944572011261
12500000000.0,4.553455928225734
12600000000.0,4.610016544908318
12700000000.0,4.667635537337673
12800000000.0,4.7263295108156305
12900000000.0,4.786119403927545
13000000000.0,4.847021194364597
13100000000.0,4.9090662975543715
13200000000.0,4.972259993575454
13300000000.0,5.036612000355902
13400000000.0,5.102159166976012
13500000000.0,5.168922781174441
13600000000.0,5.236908838320534
13700000000.0,5.306136728927863
13800000000.0,5.376634980448809
13900000000.0,5.44842000937922
14000000000.0,5.521507114398282
14100000000.0,5.595932718361944
14200000000.0,5.671715535908746
