time,kxx
300000000.0,94.7675684542735
600000000.0,204.50637858531923
900000000.0,349.36264134965387
1200000000.0,532.3460869797124
1500000000.0,748.5380405401507
1800000000.0,1001.9504872184518
2100000000.0,1291.0054644554073
2400000000.0,1613.2174225388499
2700000000.0,1967.8678090818717
3000000000.0,2349.589126748876
3300000000.0,2770.357696003755
3600000000.0,3232.86077811874
3900000000.0,3736.7340027519276
4200000000.0,4287.504505663653
4500000000.0,4875.640652712886
4800000000.0,5487.188187604151
5100000000.0,6125.0154343429585
5400000000.0,6803.454827119717
5700000000.0,7512.145541397777
6000000000.0,8255.830400414205
6300000000.0,9040.608505045695
6600000000.0,9849.835483497342
6900000000.0,10706.584624860912
7200000000.0,11589.585971629665
7500000000.0,12492.908249494736
7800000000.0,13433.2911339175
8100000000.0,14406.34180947669
8400000000.0,15416.57088218187
8700000000.0,16445.224890808116
9000000000.0,17508.042588464945
9300000000.0,18608.960643207814
9600000000.0,19736.70659890175
9900000000.0,20895.626234192194
10200000000.0,22080.372659041124
10500000000.0,23282.658290427957
10800000000.0,24511.97037497183
11100000000.0,25781.338308962575
11400000000.0,27046.703183132962
11700000000.0,28326.640616793284
12000000000.0,29633.399310170225
12300000000.0,30962.338883093078
12600000000.0,32281.677384616323
12900000000.0,33616.89324176451
13200000000.0,34953.59111737244
13500000000.0,36297.62131940177
13800000000.0,37646.9776873275
14100000000.0,39004.50014539121
14400000000.0,40368.364395689205
14700000000.0,41711.30112318568
15000000000.0,43073.39929367032
15300000000.0,44433.224404192
15600000000.0,45787.63080871028
15900000000.0,47141.71742551281
16200000000.0,48471.15308242485
16500000000.0,49805.16419477486
16800000000.0,51140.13115482732
17100000000.0,52461.25310619517
17400000000.0,53787.08888183901
17700000000.0,55091.04982553413
18000000000.0,56393.270704888106
18300000000.0,57680.288941220846
18600000000.0,58941.143311978165
18900000000.0,60196.30868750875
19200000000.0,61438.61145909994
19500000000.0,62657.35749260869
19800000000.0,63865.813839836694
20100000000.0,65054.58338109599
20400000000.0,66228.27718198612
20700000000.0,67373.27333587907
21000000000.0,68509.38306930142
21300000000.0,69611.33501770133
21600000000.0,70702.631354813
21900000000.0,71771.07531092754
22200000000.0,72810.71780049118
22500000000.0,73819.99275989135
22800000000.0,74804.04474328617
23100000000.0,75768.97292893007
23400000000.0,76710.82934930564
23700000000.0,77631.0839063444
24000000000.0,78523.92903361378
24300000000.0,79395.77021755037
24600000000.0,80242.68639407116
24900000000.0,81064.48924993236
25200000000.0,81866.1923359723
25500000000.0,82649.03267108276
25800000000.0,83408.78665658759
