time,vt_average,vt_std_dev,vt_margin_of_error
3700000000.0,9.33644287762228e-08,1.6327611441047816e-08,3.200153037801785e-09
3800000000.0,9.328659197227039e-08,1.612840641776684e-08,3.161109570684768e-09
3900000000.0,9.321199994359544e-08,1.5936334428966987e-08,3.123464152636098e-09
4000000000.0,9.314016620877911e-08,1.575085475065698e-08,3.0871108037009293e-09
4100000000.0,9.307134598005755e-08,1.5571449084388247e-08,3.0519479392500163e-09
4200000000.0,9.30050517225089e-08,1.539820337198035e-08,3.0179924035704703e-09
4300000000.0,9.294096095119817e-08,1.5230100080355998e-08,2.985044763843834e-09
4400000000.0,9.287969092810211e-08,1.5066973786447675e-08,2.9530725977446528e-09
4500000000.0,9.282055786479823e-08,1.49088137486094e-08,2.9220737999490022e-09
4600000000.0,9.276277390095323e-08,1.4754500711622356e-08,2.8918290004650414e-09
4700000000.0,9.270667623747004e-08,1.4603868844528864e-08,2.862305697022315e-09
4800000000.0,9.265131813769455e-08,1.4456214163057235e-08,2.833365911239002e-09
4900000000.0,9.259662546317777e-08,1.4310958667109249e-08,2.8048963571775464e-09
5000000000.0,9.254217186244856e-08,1.4167943128245708e-08,2.7768658266373334e-09
5100000000.0,9.248676224191606e-08,1.4026139478328312e-08,2.7490728219658916e-09
5200000000.0,9.24305299557113e-08,1.3885132270623877e-08,2.7214359170997663e-09
5300000000.0,9.237220043373471e-08,1.3744560895663007e-08,2.6938844338817083e-09
5400000000.0,9.231167786310765e-08,1.3603577764970504e-08,2.6662522480232074e-09
5500000000.0,9.224845176554561e-08,1.3461731581266285e-08,2.6384509068827354e-09
5600000000.0,9.218091284795578e-08,1.3318765620586247e-08,2.610430093487931e-09
5700000000.0,9.210945501083498e-08,1.3174339059693917e-08,2.582123007711936e-09
5800000000.0,9.203338004530948e-08,1.3027826424812054e-08,2.5534070589470838e-09
5900000000.0,9.195130234938293e-08,1.2879002601312362e-08,2.5242381255369897e-09
6000000000.0,9.186296153196612e-08,1.2727804350389352e-08,2.494603812903535e-09
6100000000.0,9.176828460583461e-08,1.2574159404504455e-08,2.4644899568694343e-09
6200000000.0,9.166570985766187e-08,1.2418198417755835e-08,2.4339221651673724e-09
6300000000.0,9.155524268296648e-08,1.2259610799620534e-08,2.402839563173454e-09
6400000000.0,9.143651839814732e-08,1.2098292654439548e-08,2.3712217877127004e-09
