time,R_eff
100000000.0,1.6887255799367042
200000000.0,2.372809908636476
300000000.0,2.3915627796549366
400000000.0,2.401115092010543
500000000.0,2.407229878544887
600000000.0,2.4114402658354566
700000000.0,2.4144180946295744
800000000.0,2.416683576495544
900000000.0,2.418670441786199
1000000000.0,2.4206903082301645
1100000000.0,2.422911105507955
1200000000.0,2.425442048060424
1300000000.0,2.428320510358471
1400000000.0,2.431541499458252
1500000000.0,2.435076130025322
1600000000.0,2.438866038713819
1700000000.0,2.442854533762986
1800000000.0,2.4469643464248683
1900000000.0,2.4511095396467377
2000000000.0,2.455230394009482
2100000000.0,2.459287886605554
2200000000.0,2.463227707897913
2300000000.0,2.46701748260978
2400000000.0,2.4706579371898894
2500000000.0,2.474135473128549
2600000000.0,2.477455892686645
2700000000.0,2.4806270042949765
2800000000.0,2.4836596335664933
2900000000.0,2.486572269028496
3000000000.0,2.4893612424519294
3100000000.0,2.4920425180942836
3200000000.0,2.494636200729314
3300000000.0,2.4971375224880292
3400000000.0,2.4995522114038637
3500000000.0,2.501880383775385
3600000000.0,2.5041278373745945
3700000000.0,2.506307841938974
3800000000.0,2.508399064139431
3900000000.0,2.5104063869630346
4000000000.0,2.5123425212219974
4100000000.0,2.514200235700248
4200000000.0,2.5159923645670936
4300000000.0,2.517727357293731
4400000000.0,2.519388228597128
4500000000.0,2.520993251741093
4600000000.0,2.5225636336603277
4700000000.0,2.5240900601441503
4800000000.0,2.5255981750010172
4900000000.0,2.5270899325921232
5000000000.0,2.5285769211015428
5100000000.0,2.530091813441692
5200000000.0,2.5316310542860965
5300000000.0,2.533229682753581
5400000000.0,2.5348905514100517
5500000000.0,2.536627938154708
5600000000.0,2.538486469383984
5700000000.0,2.5404558084995097
5800000000.0,2.542555754062256
5900000000.0,2.5448252936198936
6000000000.0,2.5472725470381614
6100000000.0,2.549900556658354
6200000000.0,2.5527539181593015
6300000000.0,2.5558339767640073
6400000000.0,2.5591525585114723
6500000000.0,2.5627350142242404
6600000000.0,2.5665865627783875
6700000000.0,2.570747050611089
6800000000.0,2.5752264021573983
6900000000.0,2.580023383873277
7000000000.0,2.585165541249512
7100000000.0,2.590672625287449
7200000000.0,2.5965583974806874
7300000000.0,2.6028532666469917
7400000000.0,2.6095620040713747
7500000000.0,2.6167022242413345
7600000000.0,2.624292552073041
7700000000.0,2.6323544967781913
7800000000.0,2.640894479098093
7900000000.0,2.64992613295992
8000000000.0,2.6594877324180253
8100000000.0,2.6695715340236372
8200000000.0,2.6802061560569643
8300000000.0,2.6914058810464407
8400000000.0,2.7031753230820255
8500000000.0,2.7155394040050758
8600000000.0,2.72850623965802
8700000000.0,2.742095301560578
8800000000.0,2.7563099868377963
8900000000.0,2.7711760827217624
9000000000.0,2.7867096696748113
9100000000.0,2.8029127057509697
9200000000.0,2.81980431585575
9300000000.0,2.8373990551257644
9400000000.0,2.8557215535153717
9500000000.0,2.8747779326170666
9600000000.0,2.894572251228946
9700000000.0,2.915132490924042
9800000000.0,2.9364664842893973
9900000000.0,2.958585301671544
10000000000.0,2.9815198659629325
10100000000.0,3.005285743426553
10200000000.0,3.02988886727122
10300000000.0,3.055344626340746
10400000000.0,3.081667137153781
10500000000.0,3.1088832363156924
10600000000.0,3.1370121586722566
10700000000.0,3.1660671138185172
10800000000.0,3.196068954970885
10900000000.0,3.2270292581586064
11000000000.0,3.258977710505285
11100000000.0,3.2919402677958924
11200000000.0,3.3259280758488163
11300000000.0,3.3609620102933495
11400000000.0,3.3970685221977908
11500000000.0,3.434266050659646
11600000000.0,3.4725815924584036
11700000000.0,3.512033890456664
11800000000.0,3.5526537677429526
11900000000.0,3.5944665089406893
12000000000.0,3.637495592354739
12100000000.0,3.6817629089673236
12200000000.0,3.7273091495024326
12300000000.0,3.774163389597933
12400000000.0,3.8223380415278108
12500000000.0,3.871872643290229
12600000000.0,3.922793731289584
12700000000.0,3.9751386249948224
12800000000.0,4.028935218778297
12900000000.0,4.08422283726729
13000000000.0,4.141029784494511
13100000000.0,4.19939393716808
13200000000.0,4.25934632490312
13300000000.0,4.3209275296882685
13400000000.0,4.384177626624402
13500000000.0,4.449126361597433
13600000000.0,4.515828099406861
13700000000.0,4.5843173819956595
13800000000.0,4.654631218057028
13900000000.0,4.726822612212888
14000000000.0,4.800937428239957
14100000000.0,4.877007507075327
14200000000.0,4.955089133109384
14300000000.0,5.035228340563127
14400000000.0,5.117468774700942
14500000000.0,5.201870263834925
14600000000.0,5.288488152178375
14700000000.0,5.377371349498679
14800000000.0,5.468577077947414
14900000000.0,5.562162482717014
15000000000.0,5.658181057930472
15100000000.0,5.7567094697383885
15200000000.0,5.857800935238784
15300000000.0,5.961500040027746
15400000000.0,6.067880387484747
15500000000.0,6.177026398712605
15600000000.0,6.2889932046917005
15700000000.0,6.403839079822928
15800000000.0,6.521674811998432
15900000000.0,6.64255621745972
16000000000.0,6.76654138919033
16100000000.0,6.8937445716160415
16200000000.0,7.024237375272415
16300000000.0,7.158093465692952
16400000000.0,7.295398162487725
16500000000.0,7.436234939957262
16600000000.0,7.580702207150082
16700000000.0,7.728914994252118
16800000000.0,7.880957018011019
16900000000.0,8.036917339180173
17000000000.0,8.196906874546993
17100000000.0,8.361011459895497
17200000000.0,8.52935860737828
17300000000.0,8.702078217631463
17400000000.0,8.879267077134381
17500000000.0,9.061030478320891
17600000000.0,9.247484483915404
17700000000.0,9.438784201396881
17800000000.0,9.635050808891975
17900000000.0,9.836371755507505
18000000000.0,10.042919432828436
18100000000.0,10.254846852497838
18200000000.0,10.47225230553269
18300000000.0,10.69534187100599
18400000000.0,10.924257173123122
18500000000.0,11.159086147828862
18600000000.0,11.400020595101612
18700000000.0,11.647250376216057
18800000000.0,11.900974456963526
18900000000.0,12.161320428693427
19000000000.0,12.428446046702053
19100000000.0,12.702555236536979
19200000000.0,12.98385367883192
19300000000.0,13.272576389518756
19400000000.0,13.568837861711682
19500000000.0,13.87282943927708
19600000000.0,14.184878984150183
19700000000.0,14.505141625866777
19800000000.0,14.833801445745532
19900000000.0,15.17116483862585
20000000000.0,15.51741630975761
20100000000.0,15.872789986182832
20200000000.0,16.237588786400618
20300000000.0,16.611998735635755
20400000000.0,16.996349439134153
20500000000.0,17.391010212221126
20600000000.0,17.796039325157285
20700000000.0,18.211749173465062
20800000000.0,18.638604733897218
20900000000.0,19.076787801115664
21000000000.0,19.52665195584372
21100000000.0,19.988575574175897
21200000000.0,20.462713885451798
21300000000.0,20.94956652675436
21400000000.0,21.4494304782584
21500000000.0,21.962608429351185
21600000000.0,22.489547953925317
21700000000.0,23.030618450155547
21800000000.0,23.586264077139024
21900000000.0,24.156818959618647
22000000000.0,24.742713320895103
22100000000.0,25.344327054163998
22200000000.0,25.962291173357645
22300000000.0,26.596884768920205
22400000000.0,27.24847275619505
22500000000.0,27.917634024368986
22600000000.0,28.60491820851129
22700000000.0,29.31082624432153
22800000000.0,30.0358069870955
22900000000.0,30.780425504205
23000000000.0,31.545424087904625
23100000000.0,32.331255888447494
23200000000.0,33.13820072468813
23300000000.0,33.967109698428025
23400000000.0,34.81852336245395
23500000000.0,35.69322154469594
23600000000.0,36.59189914224332
23700000000.0,37.51497010030892
23800000000.0,38.46303773472061
23900000000.0,39.43726485210934
24000000000.0,40.43825125296793
24100000000.0,41.46649043636129
24200000000.0,42.52274639767916
24300000000.0,43.607942038196356
24400000000.0,44.72312405302254
24500000000.0,45.86856138526892
24600000000.0,47.04545368310316
24700000000.0,48.25498545228744
24800000000.0,49.49780614567524
24900000000.0,50.774864270036566
25000000000.0,52.0870845931199
25100000000.0,53.435483898534166
25200000000.0,54.82118135372689
25300000000.0,56.244822381624736
25400000000.0,57.708043548275576
25500000000.0,59.211963970574175
25600000000.0,60.75678694048966
25700000000.0,62.34459893001813
25800000000.0,63.976222617286204
25900000000.0,65.65339000149662
26000000000.0,67.3777002977105
26100000000.0,69.14922209498688
26200000000.0,70.96997872174792
26300000000.0,72.8404763879342
26400000000.0,74.7633804122337
26500000000.0,76.74066061707202
26600000000.0,78.772750903169
26700000000.0,80.8617338376265
26800000000.0,83.0082348169246
26900000000.0,85.21471161986251
27000000000.0,87.4829714476005
27100000000.0,89.8142472837556
27200000000.0,92.21237007984323
27300000000.0,94.67671443630854
27400000000.0,97.20879716348881
27500000000.0,99.81134536694873
27600000000.0,102.48684554958324
27700000000.0,105.24022451452909
27800000000.0,108.06922104334895
27900000000.0,110.9766044998501
28000000000.0,113.96804781321505
28100000000.0,117.04147945660027
28200000000.0,120.19791599292724
28300000000.0,123.445036370128
28400000000.0,126.84772332902008
28500000000.0,130.34846795361804
28600000000.0,133.8784618421979
28700000000.0,137.5070795956917
28800000000.0,141.24175024211272
28900000000.0,145.0828280329275
29000000000.0,149.03508205742452
29100000000.0,153.10290444758635
29200000000.0,157.28112291451728
29300000000.0,161.5708037978529
29400000000.0,165.98553161998925
29500000000.0,170.52184989965806
29600000000.0,175.18431727835275
29700000000.0,179.9863167365313
29800000000.0,184.9188576920403
29900000000.0,189.99925512075214
30000000000.0,195.22154422864665
30100000000.0,200.57881926234884
30200000000.0,206.0961752986189
30300000000.0,211.77157324417848
30400000000.0,217.63902494296596
30500000000.0,223.78420026119716
30600000000.0,230.25276328606566
30700000000.0,237.00539285366818
30800000000.0,243.93094541982438
30900000000.0,250.83945732085976
31000000000.0,257.8946271410949
31100000000.0,265.34258303898554
31200000000.0,273.2236316004635
31300000000.0,281.2007288156985
31400000000.0,289.0471958191453
31500000000.0,297.0536547205619
31600000000.0,305.3894387503414
31700000000.0,314.4046917825244
31800000000.0,323.7092798879286
31900000000.0,332.8259501583869
32000000000.0,342.21935208301306
32100000000.0,352.03612165860903
32200000000.0,361.9879077617218
32300000000.0,372.3306888720673
32400000000.0,383.2582177035571
32500000000.0,394.2021171790481
32600000000.0,405.1648384835099
32700000000.0,416.4421600709595
32800000000.0,428.05870135489744
32900000000.0,440.03116214059975
33000000000.0,452.2987194859299
33100000000.0,465.5686709181657
33200000000.0,480.1775543265254
33300000000.0,494.94809427494283
33400000000.0,509.62450453262437
33500000000.0,524.300161105538
33600000000.0,538.9520919539812
33700000000.0,554.0363796646852
33800000000.0,570.8317047995985
33900000000.0,589.7175885422143
34000000000.0,608.4372377376432
34100000000.0,628.328994220694
34200000000.0,652.3058406455972
34300000000.0,675.4550198891984
34400000000.0,695.7150353437396
34500000000.0,716.5348787927988
34600000000.0,738.1679002582059
34700000000.0,762.7278776804545
34800000000.0,789.2121626018125
34900000000.0,813.4286492584417
35000000000.0,836.9887940532375
35100000000.0,864.1419496888042
35200000000.0,894.2264043068066
35300000000.0,929.5884632171643
35400000000.0,967.3928681766197
35500000000.0,1000.2833115752932
35600000000.0,1037.9701576351501
35700000000.0,1078.9921890215887
35800000000.0,1114.302759167185
35900000000.0,1147.5143321334056
36000000000.0,1186.533499373991
36100000000.0,1237.89074834522
36200000000.0,1298.1283555064476
36300000000.0,1356.914389376583
36400000000.0,1415.3194553473772
36500000000.0,1483.7343190362028
36600000000.0,1544.8028642599465
36700000000.0,1591.0734783764224
36800000000.0,1635.451540325993
36900000000.0,1683.5086995461031
37000000000.0,1743.4282116813624
37100000000.0,1811.2314192841739
37200000000.0,1880.5116135247456
37300000000.0,1974.7873355914373
37400000000.0,2068.4451128113797
37500000000.0,2149.721356413608
37600000000.0,2257.9018849902413
37700000000.0,2349.5354524212994
37800000000.0,2426.263351619387
37900000000.0,2519.7064307416927
38000000000.0,2628.4256984123676
38100000000.0,2727.562951702345
38200000000.0,2801.2623974017
38300000000.0,2899.691188691872
38400000000.0,3003.0106849171925
38500000000.0,3084.469195960559
38600000000.0,3207.1372393880356
38700000000.0,3365.6646147308898
38800000000.0,3488.090604124301
38900000000.0,3590.129126865366
39000000000.0,3740.157746356916
39100000000.0,3897.595619903512
39200000000.0,4028.332449010052
39300000000.0,4184.355055724589
39400000000.0,4434.147625511759
39500000000.0,4741.264801378285
39600000000.0,4945.6045710114695
39700000000.0,5079.421363417541
39800000000.0,5216.370394302789
39900000000.0,5356.0472313412365
40000000000.0,5500.066853003068
40100000000.0,5683.886033197074
40200000000.0,6022.442440808019
40300000000.0,6519.116591683143
40400000000.0,7040.140296108209
40500000000.0,7584.689943192937
40600000000.0,8891.125105211784
40700000000.0,10918.27967631483
40800000000.0,12057.091771358635
40900000000.0,12957.587947982964
41000000000.0,13779.944696675217
41100000000.0,14133.031911398522
41200000000.0,15164.808518103458
41300000000.0,16326.568595296303
41400000000.0,17112.620064288956
41500000000.0,18377.338742754968
41600000000.0,19965.64844797319
41700000000.0,21992.830337552365
41800000000.0,23432.903065733415
41900000000.0,26522.951798246253
42000000000.0,30440.40469395112
42100000000.0,31209.741088685278
42200000000.0,32000.059869550798
42300000000.0,32811.96945036946
42400000000.0,33641.93880686795
42500000000.0,36587.86785714595
42600000000.0,42799.01091919209
42700000000.0,47256.845674968354
42800000000.0,48431.51351936707
42900000000.0,49630.28104650689
43000000000.0,50859.2453850045
43100000000.0,62838.10895654889
43200000000.0,107207.08003424555
43300000000.0,179727.20153792057
43400000000.0,207587.62267712585
43500000000.0,212962.07838799307
43600000000.0,218481.79101326593
43700000000.0,224150.7666511743
43800000000.0,364458.82044833555
43900000000.0,1845888.209016545
44000000000.0,inf
44100000000.0,inf
44200000000.0,inf
44300000000.0,inf
44400000000.0,inf
44500000000.0,inf
44600000000.0,inf
44700000000.0,inf
44800000000.0,inf
44900000000.0,inf
45000000000.0,inf
