time,kxx
100000000.0,16.70193188012914
200000000.0,35.960822963274005
300000000.0,60.631534775874144
400000000.0,90.94622010645617
500000000.0,127.21155077936483
600000000.0,169.8227335906823
700000000.0,219.12956082382317
800000000.0,274.86151865784
900000000.0,338.5935370877732
1000000000.0,409.6041391040697
1100000000.0,488.673182648875
1200000000.0,573.9717867152381
1300000000.0,666.0654533380659
1400000000.0,763.235206807405
1500000000.0,870.5094323642534
1600000000.0,985.7172106149802
1700000000.0,1108.5311296841962
1800000000.0,1242.2807324724324
1900000000.0,1384.3326064722662
2000000000.0,1535.224759113178
2100000000.0,1698.070188461999
2200000000.0,1866.3638259584468
2300000000.0,2047.4539982825381
2400000000.0,2236.8709441182405
2500000000.0,2430.5715813646207
2600000000.0,2635.8021246641642
2700000000.0,2848.591285266053
2800000000.0,3069.2262013460495
2900000000.0,3297.9836262152357
3000000000.0,3536.0678894008106
3100000000.0,3786.502787582712
3200000000.0,4043.8667731790247
3300000000.0,4307.4553380208845
3400000000.0,4577.635807888758
3500000000.0,4857.060761544505
3600000000.0,5142.191068791665
3700000000.0,5433.933301996426
3800000000.0,5736.40456348464
3900000000.0,6047.943827876826
4000000000.0,6367.102459121793
4100000000.0,6696.891748837855
4200000000.0,7034.422262792814
4300000000.0,7379.492139551454
4400000000.0,7736.064352756761
4500000000.0,8103.82905420321
4600000000.0,8483.779460344926
4700000000.0,8871.739431091255
4800000000.0,9265.149593252214
4900000000.0,9668.199372558307
5000000000.0,10087.822485669889
5100000000.0,10515.666827740888
5200000000.0,10946.168533320242
5300000000.0,11398.104939841314
5400000000.0,11852.715616727603
5500000000.0,12318.270655982782
5600000000.0,12801.572327103046
5700000000.0,13290.865384545401
5800000000.0,13792.729979153484
5900000000.0,14307.406093137333
6000000000.0,14828.305604759676
6100000000.0,15351.005409117724
6200000000.0,15885.309854166104
6300000000.0,16432.914780047824
6400000000.0,16983.006776380793
6500000000.0,17532.628165726586
6600000000.0,18099.077847478715
6700000000.0,18663.90315300441
6800000000.0,19234.25431029688
6900000000.0,19817.143781550334
7000000000.0,20399.821737569517
7100000000.0,20980.322568023563
7200000000.0,21575.56006389214
7300000000.0,22167.77147842099
7400000000.0,22750.15365094277
7500000000.0,23336.854797153122
7600000000.0,23933.205532008415
7700000000.0,24525.224566373643
7800000000.0,25124.04122141031
7900000000.0,25720.263894457512
8000000000.0,26315.363689934664
8100000000.0,26907.098480368313
8200000000.0,27501.975913201168
8300000000.0,28082.74913288063
8400000000.0,28672.2705632291
8500000000.0,29256.509016341373
8600000000.0,29830.838290647796
8700000000.0,30409.118251791137
8800000000.0,30993.068719384155
8900000000.0,31576.143196638128
9000000000.0,32155.918405502198
9100000000.0,32726.5962864644
9200000000.0,33291.94241914287
9300000000.0,33858.552229589426
9400000000.0,34419.028210662786
9500000000.0,34971.981638209516
9600000000.0,35518.35893768554
9700000000.0,36059.80679203754
9800000000.0,36598.8067273445
9900000000.0,37135.87217397903
10000000000.0,37669.77067145491
10100000000.0,38196.25316334166
10200000000.0,38713.48793606158
10300000000.0,39226.123552118836
10400000000.0,39732.10533367999
10500000000.0,40238.62178613781
10600000000.0,40737.68939675176
10700000000.0,41231.19504586579
10800000000.0,41716.84275875464
10900000000.0,42192.035381042806
11000000000.0,42661.39095003234
11100000000.0,43123.88370147495
11200000000.0,43584.355858908864
11300000000.0,44035.28312400284
11400000000.0,44480.550722429645
11500000000.0,44915.53655915855
11600000000.0,45347.839565338734
11700000000.0,45770.710355706884
11800000000.0,46181.66897530881
11900000000.0,46589.04100881126
12000000000.0,46990.33570014501
12100000000.0,47388.22470217898
12200000000.0,47771.40359324359
12300000000.0,48148.46461682839
12400000000.0,48520.48854385141
12500000000.0,48889.35109292443
12600000000.0,49249.62532458028
12700000000.0,49602.84591444092
12800000000.0,49942.35584613748
12900000000.0,50278.94014649887
13000000000.0,50607.60185919562
13100000000.0,50931.78016669447
13200000000.0,51248.35759889771
13300000000.0,51557.851745456996
13400000000.0,51861.67717153944
13500000000.0,52157.785115461294
13600000000.0,52448.47690987508
13700000000.0,52736.998612696334
13800000000.0,53014.12325216758
13900000000.0,53287.138581936386
14000000000.0,53554.67645114238
14100000000.0,53814.11656679271
14200000000.0,54070.47682402281
14300000000.0,54319.963887945654
14400000000.0,54560.235298668165
14500000000.0,54794.76372609355
14600000000.0,55025.50126870695
14700000000.0,55257.34472955273
14800000000.0,55477.46652075513
14900000000.0,55691.90440753629
15000000000.0,55902.05627929609
15100000000.0,56105.75409605208
15200000000.0,56302.168336641
15300000000.0,56496.589182326024
15400000000.0,56687.36322815687
15500000000.0,56870.81229550553
15600000000.0,57053.34625794781
15700000000.0,57231.59895122405
15800000000.0,57404.74082722514
15900000000.0,57572.72227851237
16000000000.0,57736.35714638058
16100000000.0,57895.588803922634
16200000000.0,58051.914893781286
16300000000.0,58204.47613159196
16400000000.0,58354.85436104424
16500000000.0,58497.89719892389
16600000000.0,58638.776659056435
16700000000.0,58773.02709094825
16800000000.0,58907.03550024724
16900000000.0,59037.956303554645
17000000000.0,59165.020519251324
17100000000.0,59289.84302015542
17200000000.0,59409.52232684512
17300000000.0,59526.44998360295
17400000000.0,59643.51736324915
17500000000.0,59758.21233695615
17600000000.0,59866.42323852512
17700000000.0,59975.922338190656
17800000000.0,60081.54741588778
17900000000.0,60182.57960633482
18000000000.0,60281.23603570543
18100000000.0,60378.45450362544
18200000000.0,60471.67890862628
18300000000.0,60563.47300009502
18400000000.0,60655.32629183165
18500000000.0,60743.65140649676
18600000000.0,60830.0788969816
18700000000.0,60913.713231837886
18800000000.0,60993.83522043821
18900000000.0,61071.378450245866
19000000000.0,61150.84478775865
19100000000.0,61226.44768465927
19200000000.0,61300.45892330558
19300000000.0,61373.007965631885
19400000000.0,61442.64745682669
19500000000.0,61509.81077872726
19600000000.0,61576.69697771936
19700000000.0,61640.378017530486
19800000000.0,61701.499975711056
19900000000.0,61762.63282019535
20000000000.0,61823.08884802063
20100000000.0,61883.17446694954
20200000000.0,61940.64746157878
20300000000.0,61995.22325512391
20400000000.0,62049.014616014
20500000000.0,62102.24754148729
20600000000.0,62153.82290092421
20700000000.0,62204.76563456281
20800000000.0,62255.09757312291
20900000000.0,62303.73638461618
21000000000.0,62351.417401908984
21100000000.0,62396.532159385504
21200000000.0,62441.623374498675
21300000000.0,62485.29179289519
21400000000.0,62528.10757457952
21500000000.0,62569.28267982912
21600000000.0,62608.333882586405
21700000000.0,62646.363336174385
21800000000.0,62684.88999829605
21900000000.0,62722.15675650588
22000000000.0,62757.64929739185
22100000000.0,62792.87880968379
22200000000.0,62826.3902297102
22300000000.0,62859.58354906303
22400000000.0,62892.64400929099
22500000000.0,62924.66521003193
22600000000.0,62956.864807379956
22700000000.0,62987.1937821176
22800000000.0,63017.45638255661
22900000000.0,63047.39412082916
23000000000.0,63075.72035031133
23100000000.0,63102.8847171695
23200000000.0,63128.93209371212
23300000000.0,63155.471769423624
23400000000.0,63181.65029525099
23500000000.0,63207.469935234745
23600000000.0,63231.32621673389
23700000000.0,63255.88568047636
23800000000.0,63278.21242437302
23900000000.0,63300.86207214072
24000000000.0,63323.394893257995
24100000000.0,63344.770220422026
24200000000.0,63365.398997454366
24300000000.0,63385.85299704774
24400000000.0,63406.19836423645
24500000000.0,63426.12795423995
24600000000.0,63445.001113653234
24700000000.0,63464.70699306971
24800000000.0,63482.53148726868
24900000000.0,63500.55218545175
25000000000.0,63518.42988577227
25100000000.0,63535.4471758675
25200000000.0,63552.62611366697
25300000000.0,63568.36907858951
25400000000.0,63583.46412517153
25500000000.0,63599.24247189723
25600000000.0,63614.10859160118
25700000000.0,63629.11076948376
25800000000.0,63643.36410794609
25900000000.0,63657.12310220627
26000000000.0,63669.966591070464
26100000000.0,63682.87145682942
26200000000.0,63696.436302465234
26300000000.0,63708.56213500903
26400000000.0,63720.8093923673
26500000000.0,63731.90305653063
26600000000.0,63742.92175703955
26700000000.0,63753.830162891165
26800000000.0,63764.93974536282
26900000000.0,63775.5701015082
27000000000.0,63785.450710566445
27100000000.0,63795.70824524965
27200000000.0,63805.69807443324
27300000000.0,63815.674998535345
27400000000.0,63825.50081643852
27500000000.0,63834.24235638798
27600000000.0,63842.87674465947
27700000000.0,63851.54964887062
27800000000.0,63859.97494851724
27900000000.0,63868.229730268424
28000000000.0,63876.328838614805
28100000000.0,63884.58246249218
28200000000.0,63892.09269065483
28300000000.0,63899.7841202063
28400000000.0,63907.06655801539
28500000000.0,63914.62279436591
28600000000.0,63922.01154152385
28700000000.0,63928.500847247546
28800000000.0,63935.52994702634
28900000000.0,63941.50135319757
29000000000.0,63947.46100964643
29100000000.0,63953.54320440832
29200000000.0,63960.023112316056
29300000000.0,63965.49078738646
29400000000.0,63971.49959024224
29500000000.0,63977.10687989663
29600000000.0,63982.62922534329
29700000000.0,63987.69683708655
29800000000.0,63992.567023986965
29900000000.0,63997.744811963814
30000000000.0,64002.7882782172
30100000000.0,64007.439054779796
30200000000.0,64012.22085493821
30300000000.0,64016.18630952025
30400000000.0,64020.58107983861
30500000000.0,64024.74286676308
30600000000.0,64028.80057538335
30700000000.0,64032.62769329193
30800000000.0,64036.3903233381
30900000000.0,64040.04686239364
31000000000.0,64043.551893559554
31100000000.0,64046.94271111498
31200000000.0,64050.36170721588
31300000000.0,64053.90235900662
31400000000.0,64057.01047940999
31500000000.0,64059.86328996969
31600000000.0,64062.73487855587
31700000000.0,64065.79926737507
31800000000.0,64068.6182068578
31900000000.0,64071.671873192405
32000000000.0,64074.387045756725
32100000000.0,64076.99952189973
32200000000.0,64079.54205966577
32300000000.0,64081.9261130152
32400000000.0,64084.57457567036
32500000000.0,64086.89639167274
32600000000.0,64089.26939098125
32700000000.0,64091.666577375516
32800000000.0,64093.90788587404
32900000000.0,64095.98904777367
33000000000.0,64098.099754669056
33100000000.0,64100.35250446468
33200000000.0,64102.69899213966
33300000000.0,64104.70276944262
33400000000.0,64106.676221314876
33500000000.0,64108.79267279811
33600000000.0,64110.48186489684
33700000000.0,64112.27769563426
33800000000.0,64113.84719314566
33900000000.0,64115.817487527835
34000000000.0,64117.43314807739
34100000000.0,64119.49817689982
