normalized_time,intercept,var_coeff,Pe_coeff,R_squared,R_squared_adjusted,RMSE
4.799999999999999,2.7185234358341175,-0.1006513795235812,-0.008160936406900996,0.946071371262552,0.9370832664729773,0.02389660514908988
4.899999999999999,2.715946475040417,-0.09893269677968863,-0.007946087408236036,0.9472484494314178,0.9384565243366542,0.023145398500444028
4.999999999999999,2.7158139755551227,-0.09745819001947129,-0.007912078409382281,0.9497137976148531,0.9413327638839952,0.02230977182940423
5.099999999999999,2.7130082053317492,-0.09705600079586002,-0.0077291684007547296,0.9482805922774682,0.9396606909903795,0.022409672948153176
5.199999999999999,2.7096901803870708,-0.09500779097246355,-0.0075096189114343265,0.9491214517481356,0.9406416937061581,0.021696604508052504
5.299999999999999,2.7096901803870708,-0.09500779097246355,-0.0075096189114343265,0.9491214517481356,0.9406416937061581,0.021696604508052504
5.399999999999999,2.705975332511289,-0.09276586275457406,-0.007287697235083775,0.9496959163593086,0.9413119024191934,0.021017981178679594
5.499999999999999,2.705975332511289,-0.09276586275457406,-0.007287697235083775,0.9496959163593086,0.9413119024191934,0.021017981178679594
5.599999999999999,2.701847675051034,-0.090320484730288,-0.007062176978861936,0.9499087963698095,0.9415602624314444,0.02038833850050248
5.699999999999999,2.700597791926822,-0.08827373165273344,-0.0070219286713546075,0.9507612163818349,0.942554752445474,0.019854088662168156
5.799999999999999,2.6973194106038014,-0.08766523453173827,-0.006833535607453263,0.9496759674798843,0.9412886287265316,0.019818479421643696
5.899999999999999,2.6923770598471286,-0.08478585115525256,-0.006601548098632195,0.9488505905596927,0.9403256889863081,0.019325680504820215
5.999999999999999,2.6923770598471286,-0.08478585115525256,-0.006601548098632195,0.9488505905596927,0.9403256889863081,0.019325680504820215
6.099999999999999,2.687020073684499,-0.08167965981192415,-0.006365374337651584,0.9472509791047546,0.9384594756222138,0.01892771448461993
6.199999999999998,2.687020073684499,-0.08167965981192415,-0.006365374337651584,0.9472509791047546,0.9384594756222138,0.01892771448461993
6.299999999999999,2.6812473388171982,-0.07834252530631924,-0.006124745589357088,0.9447216767634667,0.9355086228907112,0.018627718952882212
6.399999999999999,2.6790697073016343,-0.07563609605867797,-0.006087008377664661,0.9420085515988003,0.9323433101986003,0.018616595156713208
6.499999999999998,2.675075207370724,-0.0747689981876932,-0.005880435999569222,0.9409573812318429,0.9311169447704835,0.018444403460778597
6.599999999999999,2.6685243807803474,-0.07096394128545497,-0.005632413763155809,0.9356003162883725,0.9248670356697679,0.018387727487599995
6.699999999999998,2.6685243807803474,-0.07096394128545497,-0.005632413763155809,0.9356003162883725,0.9248670356697679,0.018387727487599995
6.799999999999999,2.6616039932351594,-0.06693097140880899,-0.005380303042301228,0.9282896451843567,0.9163379193817496,0.0184473210211624
6.899999999999999,2.6616039932351594,-0.06693097140880899,-0.005380303042301228,0.9282896451843567,0.9163379193817496,0.0184473210211624
6.999999999999998,2.654334357947447,-0.06267076717200301,-0.005124521297158027,0.918445211612577,0.9048527468813398,0.01862232132490169
7.099999999999999,2.6513985575742565,-0.05926915715208465,-0.005093659687276774,0.9072173213787325,0.8917535416085212,0.01922383355698078
7.199999999999998,2.646719190607703,-0.05818089106562448,-0.004864922096190421,0.9052760771230289,0.8894887566435338,0.018907650576279262
7.299999999999999,2.6436267525826413,-0.05460571602067265,-0.004836360172457144,0.8903743042245091,0.8721033549285939,0.019644203635959475
7.399999999999999,2.6387915487733027,-0.053470722032217415,-0.004601921490519818,0.8878508515770613,0.8691593268399049,0.019283975438940205
7.499999999999998,2.6305556402700505,-0.0485413269192467,-0.0043351811989598005,0.8647181528028659,0.8421711782700102,0.01974466630829443
7.599999999999999,2.6305556402700505,-0.0485413269192467,-0.0043351811989598005,0.8647181528028659,0.8421711782700102,0.01974466630829443
7.699999999999998,2.621997668246975,-0.04338213858953781,-0.0040639156476862705,0.83383593974892,0.8061419297070733,0.02028116205332712
7.799999999999998,2.6184835629415972,-0.0392801301909719,-0.004042621940498613,0.7999947476130786,0.7666605388819251,0.021387136754394524
7.899999999999999,2.613143014232553,-0.03799953801479969,-0.0037886119238087004,0.7925816455411764,0.7580119197980391,0.020881111302690422
7.999999999999998,2.609516719714337,-0.03372621448819836,-0.0037700777111033916,0.7487618177929782,0.7068887874251413,0.022094725977750505
8.099999999999998,2.6040028188215008,-0.03239763964956942,-0.0035089952005650724,0.7374730084062563,0.693718509807299,0.021538696551147492
8.2,2.5945827006032145,-0.02657312425828914,-0.0032246560039981866,0.664579711429226,0.6086763300007636,0.022244271338616915
8.299999999999997,2.5945827006032145,-0.02657312425828914,-0.0032246560039981866,0.664579711429226,0.6086763300007636,0.022244271338616915
8.399999999999999,2.58490118720996,-0.020531032883466974,-0.002935807712962698,0.5708604032301154,0.4993371371018013,0.0229956119422375
8.499999999999998,2.5810206431581744,-0.015744600367610277,-0.002926555435721928,0.4935807607706094,0.40917755423237756,0.024499699132879513
8.599999999999998,2.574954570274451,-0.014270720067732615,-0.002641568491356147,0.4577600761273728,0.3673867554819349,0.02378916848612769
8.699999999999998,2.5710186139995175,-0.00931294906889627,-0.0026359566525990114,0.3820437029801951,0.27905098681022755,0.025383846278198514
8.799999999999999,2.5647621702510506,-0.007792673473234457,-0.0023420517098577155,0.33790171017618353,0.22755199520554736,0.024618719956067032
8.899999999999999,2.554363884119594,-0.001112629108508441,-0.002037501768809954,0.2392882203189598,0.112502923705453,0.025484055356359638
8.999999999999998,2.554363884119594,-0.001112629108508441,-0.002037501768809954,0.2392882203189598,0.112502923705453,0.025484055356359638
9.099999999999998,2.5437619942873844,0.005770521275190407,-0.0017275835606883512,0.1948690291386288,0.0606805339950669,0.026383067060735014
9.199999999999998,2.5398026696851677,0.011203786757317154,-0.0017344674596293935,0.22468122586495332,0.0954614301757788,0.02824092608866181
9.299999999999997,2.5329824687226976,0.012849975228029947,-0.0014120546617878635,0.21794880735859445,0.08760694191836016,0.02730645346672446
9.399999999999999,2.5290521258143297,0.018434471861610884,-0.0014233933652106033,0.2757464227828862,0.15503749324670046,0.029254928700604393
9.499999999999998,2.5220402511239284,0.020118659923539766,-0.001090408908003139,0.2912587365591943,0.1731351926523933,0.028256340684673607
9.599999999999998,2.510963982846264,0.02756980428928301,-0.0007630413790868616,0.3851918581585225,0.2827238345182762,0.029229104150335295
9.699999999999998,2.510963982846264,0.02756980428928301,-0.0007630413790868616,0.3851918581585225,0.2827238345182762,0.029229104150335295
9.799999999999997,2.499790885833849,0.035192164279101684,-0.00043002378216850864,0.4776180785415576,0.39055442496515047,0.03021513873044973
9.899999999999999,2.4961142628048556,0.04119953580201493,-0.0004581661097928409,0.5205649834423292,0.44065914734938394,0.032429434253429486
