time,kxx
300000000.0,81.42342585913283
600000000.0,160.34520711948696
900000000.0,261.79782774329846
1200000000.0,373.0683408026117
1500000000.0,494.60801714192326
1800000000.0,630.6971727475774
2100000000.0,786.94241459558
2400000000.0,919.585640449663
2700000000.0,1098.651662258749
3000000000.0,1261.5707804469992
3300000000.0,1445.346691504428
3600000000.0,1641.101125659758
3900000000.0,1828.8015202447864
4200000000.0,2055.10058176953
4500000000.0,2249.3028909122854
4800000000.0,2498.4267804521423
5100000000.0,2727.5162650261605
5400000000.0,2964.2922732732072
5700000000.0,3241.6645929242663
6000000000.0,3483.6978281938864
6300000000.0,3782.4822944585812
6600000000.0,4061.817263157516
6900000000.0,4344.058288164296
7200000000.0,4635.108234236978
7500000000.0,4956.324806312475
7800000000.0,5281.221846896106
8100000000.0,5620.683795289661
8400000000.0,5936.415036000358
8700000000.0,6295.599864176615
9000000000.0,6659.685527405934
9300000000.0,7013.837420138319
9600000000.0,7399.479183960906
9900000000.0,7803.066946631741
10200000000.0,8169.424245134047
10500000000.0,8591.258626014487
10800000000.0,8991.66643342499
11100000000.0,9429.837376846543
11400000000.0,9826.825575343182
11700000000.0,10327.625491319175
12000000000.0,10759.259529179848
12300000000.0,11200.282569190886
12600000000.0,11683.536092297609
12900000000.0,12205.210045615731
13200000000.0,12686.988759072272
13500000000.0,13204.19525276222
13800000000.0,13700.964897568867
14100000000.0,14264.694904564538
14400000000.0,14768.390546079514
14700000000.0,15353.760809568212
15000000000.0,15903.791341445423
15300000000.0,16441.927929240675
15600000000.0,17034.723825617944
15900000000.0,17593.878551902308
16200000000.0,18245.557820876016
16500000000.0,18824.71154928292
16800000000.0,19453.514254960362
17100000000.0,20057.643527944205
17400000000.0,20703.749122807756
17700000000.0,21414.303120732056
18000000000.0,22022.220336508024
18300000000.0,22682.228027910907
18600000000.0,23413.480942465587
18900000000.0,24086.94783864837
19200000000.0,24808.224716809484
19500000000.0,25567.981148644943
19800000000.0,26339.16358537512
20100000000.0,27050.655396729428
20400000000.0,27874.569135668542
20700000000.0,28674.734716751802
21000000000.0,29556.389730827417
21300000000.0,30351.136739728587
21600000000.0,31197.09391237292
21900000000.0,31994.124400458626
22200000000.0,32843.87221561974
22500000000.0,33651.687110707426
22800000000.0,34508.588969787736
23100000000.0,35295.27157254963
23400000000.0,36111.01002067935
23700000000.0,36940.517390763605
24000000000.0,37777.89932110774
24300000000.0,38608.0494649147
24600000000.0,39418.22282416381
24900000000.0,40244.85450641364
25200000000.0,41099.57633638488
25500000000.0,41931.653613835406
25800000000.0,42728.5738970848
26100000000.0,43574.402241170006
26400000000.0,44437.05172416782
26700000000.0,45292.07074854104
27000000000.0,46151.30003988845
27300000000.0,47017.373752416075
27600000000.0,47868.01608550758
27900000000.0,48734.18505931026
28200000000.0,49598.86938991747
28500000000.0,50491.87115457387
28800000000.0,51350.13932429537
29100000000.0,52224.99772704942
29400000000.0,53109.57508277772
29700000000.0,54007.9217821088
30000000000.0,54883.98905148762
30300000000.0,55753.77960913099
30600000000.0,56638.782549371426
30900000000.0,57526.1730549623
31200000000.0,58388.88562362492
31500000000.0,59260.743495360104
31800000000.0,60115.45258096198
32100000000.0,60974.54513173758
32400000000.0,61817.68576674519
32700000000.0,62650.156869118335
33000000000.0,63477.54384674857
33300000000.0,64308.57331646176
33600000000.0,65123.452152803715
33900000000.0,65931.17411539031
34200000000.0,66731.07007523217
34500000000.0,67522.48876145041
34800000000.0,68304.79990389866
35100000000.0,69077.39719929181
35400000000.0,69839.70101785025
35700000000.0,70591.14157281956
36000000000.0,71331.20179946226
36300000000.0,72059.41398253356
36600000000.0,72775.33027694808
36900000000.0,73478.53215774366
37200000000.0,74168.64288173478
