time,R_eff
300000000.0,1.7713778105769826
600000000.0,2.542647338441735
900000000.0,2.5803906352088
1200000000.0,2.600934644129413
1500000000.0,2.6136591847013184
1800000000.0,2.622321524395975
2100000000.0,2.62904997785099
2400000000.0,2.6341184913448887
2700000000.0,2.637838761719143
3000000000.0,2.6409003916949603
3300000000.0,2.64356143578412
3600000000.0,2.6458814548185936
3900000000.0,2.647694057785901
4200000000.0,2.6493489599924107
4500000000.0,2.6506655968876194
4800000000.0,2.651905180146931
5100000000.0,2.6531278777928775
5400000000.0,2.6539487070797496
5700000000.0,2.65478660629567
6000000000.0,2.6555145759783643
6300000000.0,2.6564121381873895
6600000000.0,2.657204318712663
6900000000.0,2.6576598136576517
7200000000.0,2.658162881224968
7500000000.0,2.6585430558399987
7800000000.0,2.6590573952860304
8100000000.0,2.6597137155720003
8400000000.0,2.6599027862726308
8700000000.0,2.660183683155079
9000000000.0,2.660765208361148
9300000000.0,2.6610337810750684
9600000000.0,2.661301433479207
9900000000.0,2.6617533497970793
10200000000.0,2.66198347888589
10500000000.0,2.6621352079268386
10800000000.0,2.6623962510364327
11100000000.0,2.6626136320592635
11400000000.0,2.6629457798555247
11700000000.0,2.663158136199195
12000000000.0,2.663327447132254
12300000000.0,2.663439207655651
12600000000.0,2.6635294417757307
12900000000.0,2.6637523924290805
13200000000.0,2.6640474733594672
13500000000.0,2.6643183676065054
13800000000.0,2.6642516645067538
14100000000.0,2.664399734435251
14400000000.0,2.6645712486090294
14700000000.0,2.6647216971204855
15000000000.0,2.6649733715658344
15300000000.0,2.6651038876696593
15600000000.0,2.6651070936555743
15900000000.0,2.665067360792249
16200000000.0,2.6654619180459407
16500000000.0,2.665508784595913
16800000000.0,2.665421517127716
17100000000.0,2.665749224171052
17400000000.0,2.665802709329763
17700000000.0,2.665804721047183
18000000000.0,2.6659759915880854
18300000000.0,2.665962717830439
18600000000.0,2.6660820265687484
18900000000.0,2.6662508454641425
19200000000.0,2.6660924937006985
19500000000.0,2.6661880752971423
19800000000.0,2.666476088666863
20100000000.0,2.666320835736194
20400000000.0,2.6662652421200033
20700000000.0,2.6664022293088987
21000000000.0,2.6665000834849963
21300000000.0,2.6666979374930606
21600000000.0,2.6666840344396117
21900000000.0,2.666708449902572
22200000000.0,2.666923255235581
22500000000.0,2.666834837315835
22800000000.0,2.6667994970079447
23100000000.0,2.6670721671729454
23400000000.0,2.667111934276159
23700000000.0,2.667117359669188
24000000000.0,2.6671850486855018
24300000000.0,2.6673382793612856
24600000000.0,2.6674990280242024
24900000000.0,2.667819582351109
25200000000.0,2.6681914849579074
25500000000.0,2.668471594931622
25800000000.0,2.668899871923391
26100000000.0,2.669384578052672
26400000000.0,2.669871416930993
26700000000.0,2.6704635869292375
27000000000.0,2.6712833259724365
27300000000.0,2.6721086116157826
27600000000.0,2.6730730991675187
27900000000.0,2.6743173208211837
28200000000.0,2.67553996710755
28500000000.0,2.677014078443348
28800000000.0,2.678950733970637
29100000000.0,2.6809034043866267
29400000000.0,2.6830509917852394
29700000000.0,2.685734839002974
30000000000.0,2.6887847597604297
30300000000.0,2.6920819671867107
30600000000.0,2.695779150444574
30900000000.0,2.700049373072484
31200000000.0,2.704777096750623
31500000000.0,2.7100153992490736
31800000000.0,2.715875049211997
32100000000.0,2.722346301352029
32400000000.0,2.7294997045820706
32700000000.0,2.737351087853348
33000000000.0,2.7459626948097453
33300000000.0,2.7554070127544854
33600000000.0,2.765736639893214
33900000000.0,2.7769921898915073
34200000000.0,2.7892373709710068
34500000000.0,2.802530085869088
34800000000.0,2.816929769101399
35100000000.0,2.832497419479225
35400000000.0,2.8493347984801325
35700000000.0,2.867486078517068
36000000000.0,2.8869643135252696
36300000000.0,2.907868223095117
36600000000.0,2.9302679288430173
36900000000.0,2.9542218408733913
37200000000.0,2.9798178954150947
37500000000.0,3.0071354035410747
37800000000.0,3.0362536009517376
38100000000.0,3.0672545434079175
38400000000.0,3.100223322102386
38700000000.0,3.135248304252482
39000000000.0,3.172421392723998
39300000000.0,3.211838305583904
39600000000.0,3.2535988758592578
39900000000.0,3.297807370038561
40200000000.0,3.344572829072807
40500000000.0,3.3940094306559025
40800000000.0,3.4462368738868734
41100000000.0,3.501380787797521
41400000000.0,3.5595731653038434
41700000000.0,3.620952822911428
42000000000.0,3.68566588803295
42300000000.0,3.7538663178703
42600000000.0,3.825716447086112
42900000000.0,3.9013875708334336
43200000000.0,3.981060563501223
43500000000.0,4.064926535915198
43800000000.0,4.15318753376761
44100000000.0,4.246057279350888
44400000000.0,4.343761962572219
44700000000.0,4.446541082155703
45000000000.0,4.554648340504534
45300000000.0,4.668352599233249
45600000000.0,4.787938897412613
45900000000.0,4.913709536992629
46200000000.0,5.045985243410592
46500000000.0,5.185106402758169
46800000000.0,5.331434385617714
47100000000.0,5.485352962011429
47400000000.0,5.647269812820225
47700000000.0,5.817618147930794
48000000000.0,5.9968584397893165
48300000000.0,6.185480277007409
48600000000.0,6.384004350121831
48900000000.0,6.592984582246795
49200000000.0,6.813010407179936
49500000000.0,7.044709216773648
49800000000.0,7.288748984137922
50100000000.0,7.5458410780833365
50400000000.0,7.816743282903551
50700000000.0,8.102263036543008
51000000000.0,8.403260915297238
51300000000.0,8.720654373001132
51600000000.0,9.055421752992748
51900000000.0,9.408606604204826
52200000000.0,9.781322320720168
52500000000.0,10.17475712531449
52800000000.0,10.590179433394097
53100000000.0,11.028943623256277
53400000000.0,11.4924962344952
53700000000.0,11.982574376488392
54000000000.0,12.501165194660269
54300000000.0,13.049132863428383
54600000000.0,13.627930307343364
54900000000.0,14.24075056581369
55200000000.0,14.889710750190506
55500000000.0,15.57662433937975
55800000000.0,16.30407238544253
56100000000.0,17.074762764767748
56400000000.0,17.891523928669322
56700000000.0,18.757388032159596
57000000000.0,19.67560988617102
57300000000.0,20.64967903941484
57600000000.0,21.683334189335724
57900000000.0,22.780582525522423
58200000000.0,23.945720209318896
58500000000.0,25.183354526829856
58800000000.0,26.49842916024296
59100000000.0,27.896251724774096
59400000000.0,29.382522376860496
59700000000.0,30.963363216919277
60000000000.0,32.645349867358206
60300000000.0,34.43554633681886
60600000000.0,36.341543247661825
60900000000.0,38.37149966889387
61200000000.0,40.534188269845124
61500000000.0,42.84344497002165
61800000000.0,45.303474230681346
62100000000.0,47.921614147661266
62400000000.0,50.71700963636117
62700000000.0,53.712356538237145
63000000000.0,56.910059855135216
63300000000.0,60.30961194491788
63600000000.0,63.94115044660067
63900000000.0,67.82133676692118
64200000000.0,71.96849768073456
64500000000.0,76.40239867278737
64800000000.0,81.14435437595675
65100000000.0,86.21735449192867
65400000000.0,91.64620029013001
65700000000.0,97.45765358566949
66000000000.0,103.68059865365156
66300000000.0,110.34621653332455
66600000000.0,117.48817609648715
