x_coord,kyy
-200.0,0.0
-180.0,8426.577260339533
-160.0,9910.854800217223
-140.0,10204.211500423371
-120.0,9884.28080322478
-100.0,9200.58020156276
-80.0,8246.826118395358
-60.0,7023.989246462652
-50.0,6416.30910512152
-40.0,5760.94317790023
-30.0,5047.646374093885
-25.0,4685.6084034269825
-20.0,4310.085606451298
-15.0,3921.3448852288375
-10.0,3522.009991357042
-5.0,3120.3072759761617
0.0,2733.2245177609775
5.0,2963.3353929579607
10.0,3193.511953065591
20.0,3653.105282189863
30.0,4109.443213889651
40.0,4561.873329175614
60.0,5457.199669445103
80.0,6340.546047325836
100.0,7214.7757627482515
120.0,8083.349528430669
140.0,8949.546052713831
160.0,9815.713224272322
180.0,10683.72477440704
200.0,11555.090044118257
220.0,12431.278480488161
240.0,13313.511786537068
260.0,14202.325177044348
280.0,15097.35915442828
300.0,15996.853148480786
320.0,16897.42066622079
340.0,17794.824899802894
360.0,18685.140737689842
380.0,19566.019744839108
400.0,20437.272462642464
420.0,21300.798393703542
440.0,22160.009525224883
460.0,23018.775113880547
480.0,23880.40041452608
500.0,24747.152935754737
520.0,25620.343393208543
540.0,26500.49031725039
560.0,27387.4160194527
580.0,28280.492505368416
600.0,29179.048627641485
620.0,30082.41896484031
640.0,30989.48997058094
660.0,31898.34143316444
680.0,32806.464883493056
700.0,33711.30983972477
720.0,34610.7062342734
740.0,35503.239211731765
760.0,36388.58247310576
780.0,37267.087923780025
800.0,38138.50847486527
820.0,39000.984947099925
840.0,39851.300792254304
860.0,40686.364789467494
880.0,41504.918368163555
900.0,42308.46689501161
920.0,43101.229015968944
940.0,43889.2963087077
960.0,44679.01736720275
980.0,45475.21861634143
1000.0,46280.3151579052
1020.0,47094.40594527795
1040.0,47915.709350351986
1060.0,48741.05789698279
1080.0,49566.545037716234
1100.0,50388.3467533188
1120.0,51203.752012481404
1140.0,52012.26777440157
1160.0,52815.9413889487
1180.0,53618.21985344225
1200.0,54422.0672829495
1220.0,55228.59261866146
1240.0,56036.774387636
1260.0,56844.21814572578
1280.0,57648.46862586175
1300.0,58448.04141435047
1320.0,59242.39638160722
1340.0,60031.163669113805
1360.0,60813.42532556997
1380.0,61588.07941851328
1400.0,62354.05744050934
1420.0,63112.15170292047
1440.0,63862.883474611976
1460.0,64615.904336474116
1480.0,65374.90086815765
1500.0,66245.31969944849
