time,kxx
300000000.0,86.20271665065333
600000000.0,175.08385705477684
900000000.0,285.71193461406693
1200000000.0,415.2427033728705
1500000000.0,563.577147662851
1800000000.0,730.7961179280413
2100000000.0,914.6740712511244
2400000000.0,1117.0478511879774
2700000000.0,1339.4277005913546
3000000000.0,1579.4329769923017
3300000000.0,1840.2391860920497
3600000000.0,2120.719433848634
3900000000.0,2420.426900200313
4200000000.0,2739.977181082256
4500000000.0,3079.5072615615168
4800000000.0,3436.53547749477
5100000000.0,3813.5712687353284
5400000000.0,4207.907171576157
5700000000.0,4622.217059181124
6000000000.0,5051.403001762648
6300000000.0,5502.134879502501
6600000000.0,5961.96279422249
6900000000.0,6445.04259384741
7200000000.0,6947.539188260062
7500000000.0,7460.624817054589
7800000000.0,7993.33452279173
8100000000.0,8545.251313890461
8400000000.0,9112.72295695394
8700000000.0,9691.330010209975
9000000000.0,10295.571209533544
9300000000.0,10909.841519455515
9600000000.0,11538.82997976256
9900000000.0,12182.059817162934
10200000000.0,12848.777721833267
10500000000.0,13525.748746283216
10800000000.0,14218.107088888353
11100000000.0,14934.746847799408
11400000000.0,15663.234223158293
11700000000.0,16408.616892894843
12000000000.0,17167.966856448533
12300000000.0,17951.030585820314
12600000000.0,18744.78461427548
12900000000.0,19558.706781953322
13200000000.0,20391.26187000824
13500000000.0,21240.940768736862
13800000000.0,22106.95323171769
14100000000.0,22994.020041918622
14400000000.0,23901.099472319358
14700000000.0,24821.342642137955
15000000000.0,25754.78836848834
15300000000.0,26704.04300994636
15600000000.0,27676.803651249105
15900000000.0,28661.79324857918
16200000000.0,29659.11494474857
16500000000.0,30675.837022341508
16800000000.0,31699.793948723305
17100000000.0,32739.976910326626
17400000000.0,33801.90614441499
17700000000.0,34880.27211080175
18000000000.0,35960.14265109515
18300000000.0,37061.010908899676
18600000000.0,38179.914651812556
18900000000.0,39302.40382380014
19200000000.0,40441.60121518705
19500000000.0,41591.482333947104
19800000000.0,42744.03036084168
20100000000.0,43896.95444900863
20400000000.0,45058.31436595739
20700000000.0,46218.62376903336
21000000000.0,47384.21875868001
21300000000.0,48548.44637395031
21600000000.0,49700.35141722353
21900000000.0,50848.48632624546
22200000000.0,51987.79465380163
22500000000.0,53118.055807231256
22800000000.0,54231.28869754125
23100000000.0,55330.38867140658
23400000000.0,56415.58075377916
23700000000.0,57488.52721594529
24000000000.0,58547.91706483964
24300000000.0,59588.90511360077
24600000000.0,60619.0854446846
24900000000.0,61632.14021365895
25200000000.0,62626.44988451306
25500000000.0,63601.60218908357
25800000000.0,64558.140196441665
26100000000.0,65497.11039298837
26400000000.0,66418.7970795457
26700000000.0,67323.52095367102
27000000000.0,68211.40145446741
27300000000.0,69083.9718223117
27600000000.0,69939.04424594011
27900000000.0,70777.28549102115
28200000000.0,71599.6315497189
28500000000.0,72406.54440819172
28800000000.0,73196.95346624048
29100000000.0,73972.08864578232
29400000000.0,74731.32644005142
29700000000.0,75475.51937986635
30000000000.0,76203.60281365838
30300000000.0,76916.0213778156
30600000000.0,77614.46395508958
30900000000.0,78298.27146648325
31200000000.0,78967.32852077857
31500000000.0,79623.62214577242
31800000000.0,80265.15789872792
32100000000.0,80892.54306519526
32400000000.0,81505.95271870328
32700000000.0,82105.96596239932
33000000000.0,82693.02350107103
33300000000.0,83266.6098794547
33600000000.0,83827.08491342809
33900000000.0,84374.80636052096
34200000000.0,84909.79766102077
34500000000.0,85432.14682485629
34800000000.0,85942.25962658146
35100000000.0,86440.24608090462
35400000000.0,86926.19915589856
35700000000.0,87400.2514610407
36000000000.0,87862.53770951541
36300000000.0,88313.39856338005
36600000000.0,88752.9639539668
36900000000.0,89181.36130256367
37200000000.0,89598.86694416957
37500000000.0,90005.61745885707
37800000000.0,90401.76514482877
38100000000.0,90787.52342722828
38400000000.0,91163.1660604246
38700000000.0,91528.83181816661
39000000000.0,91884.63561054313
39300000000.0,92230.93494813936
39600000000.0,92567.86947367404
39900000000.0,92895.52198914891
40200000000.0,93214.23183731377
40500000000.0,93524.19184349146
40800000000.0,93825.49432570176
41100000000.0,94118.41318409648
41400000000.0,94403.12495624812
41700000000.0,94679.88494810824
42000000000.0,94948.77992495746
42300000000.0,95210.06665575203
42600000000.0,95463.93003828907
42900000000.0,95710.53253996932
43200000000.0,95950.0486077344
43500000000.0,96182.71269885435
43800000000.0,96408.65993473725
44100000000.0,96628.09082632336
44400000000.0,96841.16373618996
44700000000.0,97048.02355933456
45000000000.0,97248.85433257061
45300000000.0,97443.84431821412
45600000000.0,97633.11916970534
45900000000.0,97816.87563139478
46200000000.0,97995.21435803037
46500000000.0,98168.35915751185
46800000000.0,98336.36099617521
47100000000.0,98499.43913438954
47400000000.0,98657.74148610771
47700000000.0,98811.3503109995
48000000000.0,98960.43673075171
48300000000.0,99105.12367706037
48600000000.0,99245.51998723877
48900000000.0,99381.80229346658
49200000000.0,99514.05345370664
49500000000.0,99642.39204425356
49800000000.0,99766.9372028083
50100000000.0,99887.81811935973
50400000000.0,100005.11463841496
50700000000.0,100118.93401373287
51000000000.0,100229.40369363075
51300000000.0,100336.61310987444
51600000000.0,100440.64334845686
51900000000.0,100541.61441201919
52200000000.0,100639.61524846741
52500000000.0,100734.7374208846
52800000000.0,100827.05473205881
53100000000.0,100916.6626151522
53400000000.0,101003.62953687247
53700000000.0,101088.04455636743
54000000000.0,101169.98852351989
54300000000.0,101249.52076473643
54600000000.0,101326.73377242197
54900000000.0,101401.68956662188
55200000000.0,101474.46270772968
55500000000.0,101545.10457335622
55800000000.0,101613.69276602798
56100000000.0,101680.29329809838
56400000000.0,101744.93842626055
56700000000.0,101807.70980165228
57000000000.0,101868.66261190188
57300000000.0,101927.85717683655
57600000000.0,101985.33556324082
