time,R_eff
100000000.0,1.6170473692856464
200000000.0,2.2846585888575173
300000000.0,2.308869570626181
400000000.0,2.3213579622028715
500000000.0,2.329468101603226
600000000.0,2.3357615106055456
700000000.0,2.341048610988128
800000000.0,2.3457025525966393
900000000.0,2.350624588105803
1000000000.0,2.3535102529205623
1100000000.0,2.356056129182301
1200000000.0,2.3597614699301745
1300000000.0,2.3620273068509934
1400000000.0,2.3635612946992133
1500000000.0,2.3658189507480105
1600000000.0,2.367072412046966
1700000000.0,2.368754068124878
1800000000.0,2.3706035773649363
1900000000.0,2.3716062304765066
2000000000.0,2.3724365075530094
2100000000.0,2.373678370687322
2200000000.0,2.3755559383015004
2300000000.0,2.376698213929361
2400000000.0,2.377370426081848
2500000000.0,2.3784752800395697
2600000000.0,2.380081941473981
2700000000.0,2.381569400482756
2800000000.0,2.3823679864375533
2900000000.0,2.382713008811518
3000000000.0,2.3839240398352426
3100000000.0,2.386011136891561
3200000000.0,2.38730568953981
3300000000.0,2.387691041238937
3400000000.0,2.3891942378442574
3500000000.0,2.390708147768964
3600000000.0,2.3917575949586953
3700000000.0,2.3933775371927384
3800000000.0,2.394430037382479
3900000000.0,2.3954160315723136
4000000000.0,2.3972728590802417
4100000000.0,2.3990090388567853
4200000000.0,2.399974530709702
4300000000.0,2.4014865017846607
4400000000.0,2.402832248051366
4500000000.0,2.4039581067287585
4600000000.0,2.4056717670949395
4700000000.0,2.4073184710984417
4800000000.0,2.4085219782330918
4900000000.0,2.4097234659029247
5000000000.0,2.4107126617265626
5100000000.0,2.4121420934194697
5200000000.0,2.4140443596349574
5300000000.0,2.415701137326197
5400000000.0,2.417284822929641
5500000000.0,2.418752428774632
5600000000.0,2.4199486451504653
5700000000.0,2.4210499498543583
5800000000.0,2.422948525334385
5900000000.0,2.424817792083573
6000000000.0,2.4271680595384537
6100000000.0,2.429855276961983
6200000000.0,2.431937908527524
6300000000.0,2.4341038306176306
6400000000.0,2.4364744333836286
6500000000.0,2.439571618121613
6600000000.0,2.442391540078035
6700000000.0,2.445285744699769
6800000000.0,2.4489859204651365
6900000000.0,2.4526731569102047
7000000000.0,2.4559205207289687
7100000000.0,2.4596385606939988
7200000000.0,2.464371436275945
7300000000.0,2.469169895119441
7400000000.0,2.474168245891319
7500000000.0,2.4798051066145264
7600000000.0,2.485637264060555
7700000000.0,2.491790205026377
7800000000.0,2.498048057599519
