time,kxx
60000000.0,11.620863265755425
120000000.0,23.983158202893417
180000000.0,40.236190736866185
240000000.0,55.735792436145445
300000000.0,74.61129330300214
360000000.0,97.66402500069309
420000000.0,115.90695228257637
480000000.0,141.89718742495694
540000000.0,164.84384988806863
600000000.0,199.95488986901836
660000000.0,230.9659075518062
720000000.0,257.4581682756023
780000000.0,292.7989042186435
840000000.0,340.6887556763114
900000000.0,376.6656079149647
960000000.0,412.8846313745719
1020000000.0,452.2074180815829
1080000000.0,502.2134393704242
1140000000.0,564.9689869598243
1200000000.0,613.5156226665459
1260000000.0,658.9397682169272
1320000000.0,713.3496546688444
1380000000.0,777.8049601085172
1440000000.0,840.3405548888513
1500000000.0,901.696780664648
1560000000.0,967.4036815019858
1620000000.0,1030.0631510830399
1680000000.0,1105.0017662042417
1740000000.0,1172.4576936264618
1800000000.0,1261.905036776743
1860000000.0,1350.120515797655
1920000000.0,1435.8274487889096
1980000000.0,1506.9055510236033
2040000000.0,1593.022337908787
2100000000.0,1698.8670054608583
2160000000.0,1794.3553393719471
2220000000.0,1905.0907507803636
2280000000.0,2004.2029105531767
2340000000.0,2108.7148525031885
2400000000.0,2218.8436350859024
2460000000.0,2310.0895062376508
2520000000.0,2424.543193516263
2580000000.0,2563.262060691994
2640000000.0,2686.5445874517413
2700000000.0,2806.4226326098533
2760000000.0,2953.8856067513975
2820000000.0,3075.239208604138
2880000000.0,3205.0980124586304
2940000000.0,3348.6224444780196
3000000000.0,3487.9955969022603
3060000000.0,3646.0160330770623
3120000000.0,3795.639536104827
3180000000.0,3955.52940665579
3240000000.0,4116.712599076541
3300000000.0,4264.0838871278
3360000000.0,4439.154571313559
3420000000.0,4596.844325516499
3480000000.0,4763.909831363292
3540000000.0,4949.862509397265
3600000000.0,5146.690101373523
3660000000.0,5327.794380205447
3720000000.0,5525.310274937731
3780000000.0,5728.422748026732
3840000000.0,5917.875305084211
3900000000.0,6124.491907723504
3960000000.0,6326.718448379297
4020000000.0,6523.370410410314
4080000000.0,6744.515168640084
4140000000.0,6971.508279331345
4200000000.0,7177.357700319051
4260000000.0,7427.675063541122
4320000000.0,7663.191826081455
4380000000.0,7890.854507542014
4440000000.0,8139.7892394706005
4500000000.0,8394.08090203029
