time,kxx
60000000.0,17.798231891400267
120000000.0,39.37402622314766
180000000.0,65.34899322488177
240000000.0,98.726608705715
300000000.0,142.86915127900767
360000000.0,192.01361031301644
420000000.0,248.51911062332456
480000000.0,316.03463205291365
540000000.0,395.0672278836743
600000000.0,484.0636544814553
660000000.0,583.0630558099665
720000000.0,691.6776273727879
780000000.0,811.185469167344
840000000.0,941.7709930881579
900000000.0,1083.0034919918994
960000000.0,1229.0199535242184
1020000000.0,1385.7599143076325
1080000000.0,1553.8969596892925
1140000000.0,1732.558365918283
1200000000.0,1920.931582134291
1260000000.0,2123.6803628916696
1320000000.0,2339.958238667812
1380000000.0,2567.5190912463436
1440000000.0,2808.3721157637056
1500000000.0,3058.307913684009
1560000000.0,3321.1857108513686
1620000000.0,3591.597261035906
1680000000.0,3887.6428297798666
1740000000.0,4189.108551752012
1800000000.0,4510.459959706137
1860000000.0,4857.364952559824
1920000000.0,5210.026177261876
1980000000.0,5585.448579072377
2040000000.0,5974.916584217221
2100000000.0,6363.048700097157
2160000000.0,6770.241976995412
2220000000.0,7191.789379609918
2280000000.0,7612.957635763185
2340000000.0,8041.825524936049
2400000000.0,8484.50252614117
2460000000.0,8940.66119578596
2520000000.0,9419.614266907305
2580000000.0,9910.352926906813
2640000000.0,10406.566933738124
2700000000.0,10910.532690157768
2760000000.0,11414.885005058068
2820000000.0,11912.054448440666
2880000000.0,12423.69719425043
2940000000.0,12933.436620909588
3000000000.0,13451.342556254078
3060000000.0,13970.641450427616
3120000000.0,14503.769502472664
3180000000.0,15034.350046105239
3240000000.0,15563.925076490663
3300000000.0,16095.704318654773
3360000000.0,16630.895561771984
3420000000.0,17155.881456202893
3480000000.0,17681.53818228906
3540000000.0,18208.697767964935
3600000000.0,18731.734960683247
3660000000.0,19256.885592729177
3720000000.0,19789.456325157124
3780000000.0,20320.207206670544
3840000000.0,20850.7316673585
3900000000.0,21381.681396287022
3960000000.0,21917.669378315295
4020000000.0,22444.51913999336
4080000000.0,22973.49381875575
4140000000.0,23489.23532201467
4200000000.0,24014.415305639854
4260000000.0,24529.59758002186
4320000000.0,25044.96086625163
4380000000.0,25559.041656994068
4440000000.0,26076.239745363822
4500000000.0,26576.508139947397
4560000000.0,27072.67871244182
4620000000.0,27568.660581049182
4680000000.0,28070.278029367764
4740000000.0,28554.919884457377
4800000000.0,29043.153252495646
4860000000.0,29524.926054546337
4920000000.0,30001.884072346693
4980000000.0,30472.261926413954
5040000000.0,30937.134148391502
5100000000.0,31390.646868944674
5160000000.0,31839.494013951815
5220000000.0,32283.238733211965
5280000000.0,32716.858400612455
5340000000.0,33151.67724876621
5400000000.0,33584.18905496482
5460000000.0,34013.000542878995
5520000000.0,34431.84282958637
5580000000.0,34838.30951607902
5640000000.0,35241.57857339652
5700000000.0,35641.28194190181
5760000000.0,36036.718997983415
5820000000.0,36431.741772145084
5880000000.0,36813.82595954918
5940000000.0,37193.597839046466
6000000000.0,37561.92310803775
6060000000.0,37929.32381934938
6120000000.0,38291.14382728809
6180000000.0,38653.87277827241
6240000000.0,39005.83183499106
6300000000.0,39349.39206357606
6360000000.0,39685.95579410783
6420000000.0,40020.74596714093
6480000000.0,40351.645479612394
6540000000.0,40687.71881712978
6600000000.0,41009.6756919145
6660000000.0,41325.7364566572
6720000000.0,41642.77699951623
6780000000.0,41954.13080716366
6840000000.0,42253.83580309046
6900000000.0,42554.31734880336
6960000000.0,42847.210885055225
7020000000.0,43137.94509173618
7080000000.0,43428.40643656807
7140000000.0,43708.251914910084
7200000000.0,43989.055668817666
7260000000.0,44261.31371950906
7320000000.0,44528.829505530084
7380000000.0,44793.26624445743
7440000000.0,45050.460754372536
7500000000.0,45307.98514906356
7560000000.0,45565.58489106753
7620000000.0,45815.369931634865
7680000000.0,46056.59093529186
7740000000.0,46296.40206906757
7800000000.0,46530.77995215313
7860000000.0,46762.77360038665
7920000000.0,46996.40610368595
7980000000.0,47221.90387331715
8040000000.0,47440.99968073185
8100000000.0,47660.26252777822
8160000000.0,47872.191248861775
8220000000.0,48086.644912213866
8280000000.0,48295.12321953495
8340000000.0,48499.38623848583
8400000000.0,48703.57429086751
8460000000.0,48909.01740902562
8520000000.0,49108.777103951164
8580000000.0,49303.61408472813
8640000000.0,49503.318335424534
8700000000.0,49690.0326204335
8760000000.0,49876.02581350272
8820000000.0,50062.49347878225
8880000000.0,50240.742054405106
8940000000.0,50420.60960447263
9000000000.0,50601.192772249495
9060000000.0,50776.41524634683
9120000000.0,50950.60585710914
9180000000.0,51119.123507343764
9240000000.0,51280.77903131481
9300000000.0,51438.940076604034
9360000000.0,51597.95472295861
9420000000.0,51759.90080791079
9480000000.0,51911.31270582665
9540000000.0,52063.66699500615
9600000000.0,52208.68940437028
9660000000.0,52353.28035537885
9720000000.0,52498.23565839312
9780000000.0,52641.868185128675
9840000000.0,52779.943260210144
9900000000.0,52914.61508750889
9960000000.0,53047.3953582511
10020000000.0,53175.81910638339
10080000000.0,53302.39287510995
10140000000.0,53427.42059752181
10200000000.0,53550.18097914668
10260000000.0,53670.09097682595
10320000000.0,53787.278914484275
10380000000.0,53907.758635726634
10440000000.0,54021.16433166127
10500000000.0,54135.47125081241
10560000000.0,54253.97199490164
10620000000.0,54365.02448985186
10680000000.0,54470.74479372613
10740000000.0,54576.698037625196
10800000000.0,54685.3211549408
10860000000.0,54793.309052539524
10920000000.0,54893.43253393859
10980000000.0,54993.191169047335
11040000000.0,55096.82820626008
11100000000.0,55192.622833581896
11160000000.0,55286.29037191608
11220000000.0,55381.18798471841
11280000000.0,55471.40343186829
11340000000.0,55566.22518359109
11400000000.0,55657.66796147182
11460000000.0,55745.97557591807
11520000000.0,55834.35861510053
11580000000.0,55917.39696544936
11640000000.0,55999.284057700985
11700000000.0,56081.832161149745
11760000000.0,56163.84127219743
11820000000.0,56245.166624453246
11880000000.0,56328.252151241475
11940000000.0,56409.68329550733
12000000000.0,56486.134094014364
12060000000.0,56563.74034568089
12120000000.0,56635.10818700134
12180000000.0,56707.08631488257
12240000000.0,56778.00428751736
12300000000.0,56846.26384688886
12360000000.0,56914.46195796937
12420000000.0,56981.462264689166
12480000000.0,57046.74986108776
12540000000.0,57112.215045557736
12600000000.0,57177.15528149279
12660000000.0,57243.02314963599
12720000000.0,57304.89082127339
12780000000.0,57365.99404791874
12840000000.0,57424.170223533074
12900000000.0,57484.933324200334
12960000000.0,57544.82467598879
13020000000.0,57603.88314427071
13080000000.0,57661.54751234236
13140000000.0,57719.14669092459
13200000000.0,57774.817069990575
13260000000.0,57826.82727110525
13320000000.0,57882.417474490685
13380000000.0,57935.05869931269
13440000000.0,57985.37980029929
13500000000.0,58035.78249554645
13560000000.0,58086.28066371748
13620000000.0,58137.146081080005
13680000000.0,58186.71009740238
13740000000.0,58233.42577980955
13800000000.0,58281.94406256253
13860000000.0,58330.505326741564
13920000000.0,58374.977196428845
13980000000.0,58418.150078806306
14040000000.0,58461.678984315695
14100000000.0,58503.378442935194
14160000000.0,58543.89594893379
14220000000.0,58584.680979565645
14280000000.0,58625.85984727083
14340000000.0,58664.9530587595
14400000000.0,58705.90310839523
14460000000.0,58745.21730764473
14520000000.0,58782.92957564371
14580000000.0,58822.54459004468
14640000000.0,58860.03807030873
14700000000.0,58894.35839952779
14760000000.0,58931.989493580615
14820000000.0,58968.117773686776
14880000000.0,59002.93834071726
14940000000.0,59037.3531161551
15000000000.0,59071.296991852774
15060000000.0,59107.475818307066
15120000000.0,59139.75001190728
15180000000.0,59171.096618065385
15240000000.0,59201.594505535024
15300000000.0,59234.31381692973
15360000000.0,59266.562684582954
15420000000.0,59297.51037536688
15480000000.0,59327.223240762825
15540000000.0,59354.60761572193
15600000000.0,59382.47310163126
15660000000.0,59408.67200011065
15720000000.0,59437.270463193505
15780000000.0,59464.76733745411
15840000000.0,59492.36328200618
15900000000.0,59519.24628954123
15960000000.0,59544.792825171506
16020000000.0,59570.87256820178
16080000000.0,59596.47178789541
16140000000.0,59622.611578358716
16200000000.0,59648.47158214414
16260000000.0,59674.81649124873
16320000000.0,59698.99055361306
16380000000.0,59723.58795710747
16440000000.0,59746.580007331984
16500000000.0,59767.81559134164
16560000000.0,59789.027525339734
16620000000.0,59809.7659905743
16680000000.0,59832.180601883665
16740000000.0,59853.97826849931
16800000000.0,59874.7946478785
16860000000.0,59894.93341845141
16920000000.0,59915.99677111468
16980000000.0,59935.49687308138
17040000000.0,59955.47521030335
17100000000.0,59974.54651373888
17160000000.0,59992.960045590866
17220000000.0,60012.97486440746
17280000000.0,60032.25480011291
17340000000.0,60051.78203950009
17400000000.0,60069.85885490408
17460000000.0,60088.718675005955
17520000000.0,60105.579107685626
17580000000.0,60123.34568273204
17640000000.0,60139.79234679737
17700000000.0,60158.647689924044
17760000000.0,60175.821097007836
17820000000.0,60191.720831889106
17880000000.0,60207.01880519303
17940000000.0,60223.332818242154
18000000000.0,60239.22457675858
18060000000.0,60254.16382473223
18120000000.0,60269.56296745025
18180000000.0,60284.7051453972
18240000000.0,60298.76493773722
18300000000.0,60313.25570284034
18360000000.0,60328.10679668644
18420000000.0,60343.191104030186
18480000000.0,60356.73898186722
18540000000.0,60370.30965171029
18600000000.0,60383.674536479935
18660000000.0,60397.35960595115
18720000000.0,60411.71899586293
18780000000.0,60423.8267948178
18840000000.0,60435.65454111698
18900000000.0,60447.77850044837
18960000000.0,60459.41314952269
19020000000.0,60470.74776655248
19080000000.0,60483.979633622526
19140000000.0,60495.33934000249
19200000000.0,60506.5586863937
19260000000.0,60517.92593238373
19320000000.0,60529.075202013366
19380000000.0,60540.03052475599
19440000000.0,60550.64930115539
19500000000.0,60561.37483173698
19560000000.0,60571.61228033002
19620000000.0,60581.07948927086
19680000000.0,60591.35843751066
19740000000.0,60600.95747552744
19800000000.0,60610.73736670452
19860000000.0,60620.704441790134
19920000000.0,60630.07066126193
19980000000.0,60639.56819105506
20040000000.0,60648.66097674618
20100000000.0,60657.94209212548
